row_num,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,away_pos_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key
1717,05/10/2019,20:30,2019,Regular Season,6,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Be'er Sheva,Shalom Ben Avraham,4600,0,3,0,1,0,6,2,Hapoel Haifa,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,8,,,0,14,,,Sammy Ofer,30858,0.149069933,8.433811582,10.33715132,2014,5,25,Sammy Ofer,Turner,168.309253,2019 - Regular Season - 6 - Hapoel Haifa,2019 - Regular Season - 6 - Hapoel Beer Sheva
1718,06/10/2019,19:00,2019,Regular Season,6,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Petah Tikva,Ziv Adler,1550,0,1,0,1,0,4,9,Hapoel Kfar Saba,5,6,0,0,0,0,1,0,0,0,0,0,0,1,0,9,,,0,8,,,Bloomfield,29400,0.052721088,7.34601021,10.28874995,1962,57,3249,Bloomfield,HaMoshava,11.40736421,2019 - Regular Season - 6 - Bnei Yehuda Tel Aviv,2019 - Regular Season - 6 - Hapoel Kfar Saba
1719,06/10/2019,20:00,2019,Regular Season,6,Hapoel Raanana,Ramat Gan,Hapoel Tel Aviv,Tel Aviv,Idan Leiba,2800,2,2,0,0,1,10,12,Hapoel Tel Aviv,11,12,0,0,0,0,0,1,0,0,0,0,0,1,0,5,,,0,4,,,HaMoshava,11500,0.243478261,7.937374696,9.350102314,2011,8,64,Ramat Gan,Bloomfield,8.03908902,2019 - Regular Season - 6 - Hapoel Raanana,2019 - Regular Season - 6 - Hapoel Tel Aviv
1720,06/10/2019,20:15,2019,Regular Season,6,Maccabi Netanya,Netanya,Beitar Jerusalem,Jerusalem,Orel Grinfeld,7500,0,3,0,1,0,8,11,Maccabi Netanya,10,9,0,0,0,0,0,1,0,0,0,0,0,1,0,6,,,0,7,,,Netanya,13800,0.543478261,8.9226583,9.532423871,2012,7,49,Netanya,Teddy,67.68303794,2019 - Regular Season - 6 - Maccabi Netanya,2019 - Regular Season - 6 - Beitar Jerusalem
1721,07/10/2019,20:00,2019,Regular Season,6,Ironi Kiryat Shmona,Kiryat Shmona,FC Ashdod,Ashdod,Eitan Shmuelevic,580,2,0,1,0,0,14,7,Ironi Kiryat Shmona,13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,4,,,0,7,,,Kiryat Shmona Municipal,5300,0.109433962,6.363028104,8.5754621,1989,30,900,Kiryat Shmona Municipal,Yud-Alef,177.815487,2019 - Regular Season - 6 - Ironi Kiryat Shmona,2019 - Regular Season - 6 - FC Ashdod
1722,19/10/2019,17:30,2019,Regular Season,7,Hapoel Beer Sheva,Be'er Sheva,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,11581,2,1,1,0,0,1,13,Ironi Kiryat Shmona,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,17,,,0,4,,,Turner,16126,0.718157014,9.357121103,9.688188155,2015,4,16,Turner,Kiryat Shmona Municipal,227.2796193,2019 - Regular Season - 7 - Hapoel Beer Sheva,2019 - Regular Season - 7 - Ironi Kiryat Shmona
1723,19/10/2019,18:00,2019,Regular Season,7,Hapoel Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Petah Tikva,Gal Leibovitz,10000,2,1,1,0,0,12,6,Hapoel Tel Aviv,10,8,0,0,0,1,0,0,0,0,0,0,0,1,0,7,,,0,8,,,Bloomfield,29400,0.340136054,9.210340372,10.28874995,1962,57,3249,Bloomfield,HaMoshava,11.40736421,2019 - Regular Season - 7 - Hapoel Tel Aviv,2019 - Regular Season - 7 - Hapoel Kfar Saba
1724,19/10/2019,19:00,2019,Regular Season,7,Hapoel Hadera,Netanya,Maccabi Netanya,Netanya,Daniel Bar Natan,3000,1,0,1,0,0,4,10,Maccabi Netanya,4,11,0,0,0,0,1,0,0,0,0,0,0,1,0,12,,,0,6,,,Netanya,13800,0.217391304,8.006367568,9.532423871,2012,7,49,Netanya,Netanya,0,2019 - Regular Season - 7 - Hapoel Hadera,2019 - Regular Season - 7 - Maccabi Netanya
1725,19/10/2019,20:15,2019,Regular Season,7,Sekzia Ness Ziona,Petah Tikva,Beitar Jerusalem,Jerusalem,Eli Hacmon,6979,0,4,0,1,0,14,9,Sekzia Ness Ziona,14,5,0,0,0,0,0,1,0,0,0,0,0,1,0,2,,,0,10,,,HaMoshava,11500,0.606869565,8.850660919,9.350102314,2011,8,64,HaMoshava,Teddy,49.8367755,2019 - Regular Season - 7 - Sekzia Ness Ziona,2019 - Regular Season - 7 - Beitar Jerusalem
1726,21/10/2019,18:00,2019,Regular Season,7,Hapoel Raanana,Ramat Gan,Hapoel Haifa,Haifa,Nael Odeh,1200,0,0,0,0,1,11,7,Hapoel Raanana,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,6,,,0,9,,,HaMoshava,11500,0.104347826,7.090076836,9.350102314,2011,8,64,Ramat Gan,Sammy Ofer,76.83884234,2019 - Regular Season - 7 - Hapoel Raanana,2019 - Regular Season - 7 - Hapoel Haifa
1727,21/10/2019,20:00,2019,Regular Season,7,FC Ashdod,Ashdod,Maccabi Tel Aviv,Tel Aviv,Igal Frid,5090,0,1,0,1,0,8,2,FC Ashdod,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,,,0,17,,,Yud-Alef,7800,0.652564103,8.53503311,8.961879013,1966,53,2809,Yud-Alef,Bloomfield,28.81191668,2019 - Regular Season - 7 - FC Ashdod,2019 - Regular Season - 7 - Maccabi Tel Aviv
1728,21/10/2019,20:15,2019,Regular Season,7,Maccabi Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Liran Liany,24277,1,1,0,0,1,3,5,Bnei Yehuda Tel Aviv,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,14,,,0,10,,,Sammy Ofer,30858,0.786732776,10.09728468,10.33715132,2014,5,25,Sammy Ofer,Bloomfield,83.34157294,2019 - Regular Season - 7 - Maccabi Haifa,2019 - Regular Season - 7 - Bnei Yehuda Tel Aviv
1729,26/10/2019,16:00,2019,Regular Season,8,Hapoel Haifa,Haifa,Hapoel Tel Aviv,Tel Aviv,Liran Liany,6102,3,0,1,0,0,7,10,Hapoel Tel Aviv,6,11,0,1,0,0,0,0,0,0,0,0,0,1,0,12,,,0,7,,,Sammy Ofer,30858,0.197744507,8.716371865,10.33715132,2014,5,25,Sammy Ofer,Bloomfield,83.34157294,2019 - Regular Season - 8 - Hapoel Haifa,2019 - Regular Season - 8 - Hapoel Tel Aviv
1730,26/10/2019,18:00,2019,Regular Season,8,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Raanana,Ramat Gan,Igal Frid,500,2,1,1,0,0,13,12,Hapoel Raanana,10,12,0,0,0,1,0,0,0,0,0,0,0,1,0,7,,,0,6,,,Kiryat Shmona Municipal,5300,0.094339623,6.214608098,8.5754621,1989,30,900,Kiryat Shmona Municipal,Ramat Gan,141.6183986,2019 - Regular Season - 8 - Ironi Kiryat Shmona,2019 - Regular Season - 8 - Hapoel Raanana
1731,26/10/2019,19:30,2019,Regular Season,8,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Shalom Ben Avraham,3400,2,4,0,1,0,11,9,Maccabi Netanya,13,7,0,0,0,0,1,0,0,0,0,0,0,1,0,6,,,0,10,,,Netanya,13800,0.246376812,8.131530711,9.532423871,2012,7,49,Netanya,Yud-Alef,57.42352253,2019 - Regular Season - 8 - Maccabi Netanya,2019 - Regular Season - 8 - FC Ashdod
1732,26/10/2019,20:30,2019,Regular Season,8,Hapoel Kfar Saba,Petah Tikva,Maccabi Haifa,Haifa,Eitan Shmuelevic,7000,0,3,0,1,0,8,3,Hapoel Kfar Saba,9,2,0,0,0,0,0,1,0,0,0,0,0,1,0,8,,,0,17,,,HaMoshava,11500,0.608695652,8.853665428,9.350102314,2011,8,64,HaMoshava,Sammy Ofer,75.84154504,2019 - Regular Season - 8 - Hapoel Kfar Saba,2019 - Regular Season - 8 - Maccabi Haifa
1733,27/10/2019,19:00,2019,Regular Season,8,Sekzia Ness Ziona,Petah Tikva,Hapoel Hadera,Netanya,Ohad Asulin,532,2,2,0,0,1,14,4,Sekzia Ness Ziona,14,5,0,0,0,0,1,0,0,0,0,0,0,1,0,3,,,0,13,,,HaMoshava,11500,0.04626087,6.276643489,9.350102314,2011,8,64,HaMoshava,Netanya,21.06862042,2019 - Regular Season - 8 - Sekzia Ness Ziona,2019 - Regular Season - 8 - Hapoel Hadera
1734,27/10/2019,20:15,2019,Regular Season,8,Bnei Yehuda Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,9000,0,2,0,1,0,6,5,Bnei Yehuda Tel Aviv,8,4,0,0,0,0,0,1,0,0,0,0,0,1,0,10,,,0,13,,,Bloomfield,29400,0.306122449,9.104979856,10.28874995,1962,57,3249,Bloomfield,Teddy,52.53896814,2019 - Regular Season - 8 - Bnei Yehuda Tel Aviv,2019 - Regular Season - 8 - Beitar Jerusalem
1735,28/10/2019,20:15,2019,Regular Season,8,Maccabi Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Be'er Sheva,Ziv Adler,27566,2,0,1,0,0,2,1,Hapoel Beer Sheva,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,20,,,0,17,,,Bloomfield,29400,0.937619048,10.22433841,10.28874995,1962,57,3249,Bloomfield,Turner,86.29874526,2019 - Regular Season - 8 - Maccabi Tel Aviv,2019 - Regular Season - 8 - Hapoel Beer Sheva
1736,02/11/2019,15:00,2019,Regular Season,9,Hapoel Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,3270,2,1,1,0,0,6,10,Ironi Kiryat Shmona,5,10,1,0,0,0,0,0,0,0,0,0,0,1,0,15,,,0,7,,,Sammy Ofer,30858,0.105969279,8.092545264,10.33715132,2014,5,25,Sammy Ofer,Kiryat Shmona Municipal,74.01608129,2019 - Regular Season - 9 - Hapoel Haifa,2019 - Regular Season - 9 - Ironi Kiryat Shmona
1737,02/11/2019,17:30,2019,Regular Season,9,Hapoel Raanana,Ramat Gan,Maccabi Tel Aviv,Tel Aviv,David Fucsman,7500,0,2,0,1,0,12,1,Hapoel Raanana,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,,,0,23,,,HaMoshava,11500,0.652173913,8.9226583,9.350102314,2011,8,64,Ramat Gan,Bloomfield,8.03908902,2019 - Regular Season - 9 - Hapoel Raanana,2019 - Regular Season - 9 - Maccabi Tel Aviv
1738,02/11/2019,18:30,2019,Regular Season,9,Hapoel Hadera,Netanya,Bnei Yehuda Tel Aviv,Tel Aviv,Igal Frid,1500,0,0,0,0,1,5,8,Bnei Yehuda Tel Aviv,6,8,0,0,0,1,0,0,0,0,0,0,0,1,0,14,,,0,11,,,Netanya,13800,0.108695652,7.313220387,9.532423871,2012,7,49,Netanya,Bloomfield,28.62028019,2019 - Regular Season - 9 - Hapoel Hadera,2019 - Regular Season - 9 - Bnei Yehuda Tel Aviv
1739,02/11/2019,19:50,2019,Regular Season,9,Beitar Jerusalem,Jerusalem,Hapoel Kfar Saba,Petah Tikva,Erez Papir,11000,1,0,1,0,0,4,9,Hapoel Kfar Saba,4,9,0,0,0,0,1,0,0,0,0,0,0,1,0,16,,,0,8,,,Teddy,31733,0.346642297,9.305650552,10.36511243,1990,29,841,Teddy,HaMoshava,49.8367755,2019 - Regular Season - 9 - Beitar Jerusalem,2019 - Regular Season - 9 - Hapoel Kfar Saba
1740,03/11/2019,19:00,2019,Regular Season,9,FC Ashdod,Ashdod,Sekzia Ness Ziona,Petah Tikva,Idan Leiba,932,2,2,0,0,1,7,14,Sekzia Ness Ziona,7,14,0,0,0,0,1,0,0,0,0,0,0,1,0,11,,,0,4,,,Yud-Alef,7800,0.119487179,6.837332815,8.961879013,1966,53,2809,Yud-Alef,HaMoshava,38.5117967,2019 - Regular Season - 9 - FC Ashdod,2019 - Regular Season - 9 - Sekzia Ness Ziona
1741,03/11/2019,20:15,2019,Regular Season,9,Hapoel Beer Sheva,Be'er Sheva,Maccabi Netanya,Netanya,Gal Leibovitz,11275,2,0,1,0,0,3,13,Maccabi Netanya,3,13,0,0,0,0,0,1,0,0,0,0,0,1,0,20,,,0,6,,,Turner,16126,0.699181446,9.330343164,9.688188155,2015,4,16,Turner,Netanya,113.4902168,2019 - Regular Season - 9 - Hapoel Beer Sheva,2019 - Regular Season - 9 - Maccabi Netanya
1742,04/11/2019,20:15,2019,Regular Season,9,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Daniel Bar Natan,19000,1,2,0,1,0,11,2,Hapoel Tel Aviv,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,,,0,20,,,Bloomfield,29400,0.646258503,9.852194258,10.28874995,1962,57,3249,Bloomfield,Sammy Ofer,83.34157294,2019 - Regular Season - 9 - Hapoel Tel Aviv,2019 - Regular Season - 9 - Maccabi Haifa
1743,09/11/2019,15:00,2019,Regular Season,10,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Tel Aviv,Tel Aviv,Ziv Adler,3600,0,1,0,1,0,10,11,Ironi Kiryat Shmona,12,9,1,0,0,0,0,0,0,0,0,0,0,1,0,7,,,0,10,,,Kiryat Shmona Municipal,5300,0.679245283,8.188689124,8.5754621,1989,30,900,Kiryat Shmona Municipal,Bloomfield,149.2857438,2019 - Regular Season - 10 - Ironi Kiryat Shmona,2019 - Regular Season - 10 - Hapoel Tel Aviv
1744,09/11/2019,17:30,2019,Regular Season,10,Sekzia Ness Ziona,Petah Tikva,Hapoel Beer Sheva,Be'er Sheva,Eitan Shmuelevic,3872,2,1,1,0,0,14,3,Sekzia Ness Ziona,13,3,0,0,1,0,0,0,0,0,0,0,0,1,0,7,,,0,20,,,HaMoshava,11500,0.336695652,8.261526448,9.350102314,2011,8,64,HaMoshava,Turner,92.49370356,2019 - Regular Season - 10 - Sekzia Ness Ziona,2019 - Regular Season - 10 - Hapoel Beer Sheva
1745,09/11/2019,18:30,2019,Regular Season,10,Maccabi Netanya,Netanya,Hapoel Raanana,Ramat Gan,Liran Liany,5200,1,0,1,0,0,13,12,Hapoel Raanana,11,14,0,0,0,1,0,0,0,0,0,0,0,1,0,9,,,0,6,,,Netanya,13800,0.376811594,8.556413905,9.532423871,2012,7,49,Netanya,Ramat Gan,21.83145929,2019 - Regular Season - 10 - Maccabi Netanya,2019 - Regular Season - 10 - Hapoel Raanana
1746,09/11/2019,19:15,2019,Regular Season,10,Maccabi Tel Aviv,Tel Aviv,Hapoel Haifa,Haifa,Eli Hacmon,23125,3,0,1,0,0,1,5,Hapoel Haifa,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,26,,,0,15,,,Bloomfield,29400,0.786564626,10.04866956,10.28874995,1962,57,3249,Bloomfield,Sammy Ofer,83.34157294,2019 - Regular Season - 10 - Maccabi Tel Aviv,2019 - Regular Season - 10 - Hapoel Haifa
1747,10/11/2019,20:00,2019,Regular Season,10,Hapoel Kfar Saba,Petah Tikva,Hapoel Hadera,Netanya,Roi Reinshreiber,1400,0,0,0,0,1,9,6,Hapoel Kfar Saba,10,5,0,0,0,0,0,1,0,0,0,0,0,1,0,9,,,0,15,,,HaMoshava,11500,0.12173913,7.244227516,9.350102314,2011,8,64,HaMoshava,Netanya,21.06862042,2019 - Regular Season - 10 - Hapoel Kfar Saba,2019 - Regular Season - 10 - Hapoel Hadera
1748,10/11/2019,20:15,2019,Regular Season,10,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Ohad Asulin,1300,2,0,1,0,0,8,7,FC Ashdod,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,14,,,0,11,,,Bloomfield,29400,0.044217687,7.170119543,10.28874995,1962,57,3249,Bloomfield,Yud-Alef,28.81191668,2019 - Regular Season - 10 - Bnei Yehuda Tel Aviv,2019 - Regular Season - 10 - FC Ashdod
1749,10/11/2019,20:15,2019,Regular Season,10,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,David Fucsman,30000,3,1,1,0,0,2,4,Beitar Jerusalem,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,23,,,0,16,,,Sammy Ofer,30858,0.972195217,10.30895266,10.33715132,2014,5,25,Sammy Ofer,Teddy,116.4007001,2019 - Regular Season - 10 - Maccabi Haifa,2019 - Regular Season - 10 - Beitar Jerusalem
1750,30/11/2019,15:00,2019,Regular Season,11,Hapoel Raanana,Ramat Gan,Sekzia Ness Ziona,Petah Tikva,Igal Frid,700,0,0,0,0,1,14,13,Hapoel Raanana,14,12,1,0,0,0,0,0,0,0,0,0,0,1,0,7,,,0,8,,,HaMoshava,11500,0.060869565,6.551080335,9.350102314,2011,8,64,Ramat Gan,HaMoshava,3.877538059,2019 - Regular Season - 11 - Hapoel Raanana,2019 - Regular Season - 11 - Sekzia Ness Ziona
1751,30/11/2019,15:00,2019,Regular Season,11,Hapoel Haifa,Haifa,Maccabi Netanya,Netanya,Erez Papir,4600,1,3,0,1,0,6,11,Maccabi Netanya,7,9,1,0,0,0,0,0,0,0,0,0,0,1,0,15,,,0,12,,,Sammy Ofer,30858,0.149069933,8.433811582,10.33715132,2014,5,25,Sammy Ofer,Netanya,55.00741286,2019 - Regular Season - 11 - Hapoel Haifa,2019 - Regular Season - 11 - Maccabi Netanya
1752,30/11/2019,17:30,2019,Regular Season,11,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Tel Aviv,Tel Aviv,Daniel Bar Natan,4259,0,1,0,1,0,12,1,Ironi Kiryat Shmona,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,,,0,29,,,Kiryat Shmona Municipal,5300,0.803584906,8.35678967,8.5754621,1989,30,900,Kiryat Shmona Municipal,Bloomfield,149.2857438,2019 - Regular Season - 11 - Ironi Kiryat Shmona,2019 - Regular Season - 11 - Maccabi Tel Aviv
1753,30/11/2019,18:00,2019,Regular Season,11,FC Ashdod,Ashdod,Hapoel Kfar Saba,Petah Tikva,Ziv Adler,966,0,0,0,0,1,8,10,Hapoel Kfar Saba,8,10,0,0,0,1,0,0,0,0,0,0,0,1,0,12,,,0,10,,,Yud-Alef,7800,0.123846154,6.873163834,8.961879013,1966,53,2809,Yud-Alef,HaMoshava,38.5117967,2019 - Regular Season - 11 - FC Ashdod,2019 - Regular Season - 11 - Hapoel Kfar Saba
1754,30/11/2019,19:50,2019,Regular Season,11,Hapoel Beer Sheva,Be'er Sheva,Bnei Yehuda Tel Aviv,Tel Aviv,Idan Leiba,11460,1,2,0,1,0,3,7,Bnei Yehuda Tel Aviv,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,20,,,0,17,,,Turner,16126,0.710653603,9.34661799,9.688188155,2015,4,16,Turner,Bloomfield,86.29874526,2019 - Regular Season - 11 - Hapoel Beer Sheva,2019 - Regular Season - 11 - Bnei Yehuda Tel Aviv
1755,01/12/2019,20:00,2019,Regular Season,11,Hapoel Hadera,Netanya,Maccabi Haifa,Haifa,Eli Hacmon,8500,0,3,0,1,0,5,2,Hapoel Hadera,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,15,,,0,26,,,Netanya,13800,0.615942029,9.047821442,9.532423871,2012,7,49,Netanya,Sammy Ofer,55.00741286,2019 - Regular Season - 11 - Hapoel Hadera,2019 - Regular Season - 11 - Maccabi Haifa
1756,01/12/2019,20:15,2019,Regular Season,11,Hapoel Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Gal Leibovitz,19100,0,1,0,1,0,9,4,Hapoel Tel Aviv,11,4,0,0,0,0,0,1,0,0,0,0,0,1,0,10,,,0,19,,,Bloomfield,29400,0.649659864,9.857443614,10.28874995,1962,57,3249,Bloomfield,Teddy,52.53896814,2019 - Regular Season - 11 - Hapoel Tel Aviv,2019 - Regular Season - 11 - Beitar Jerusalem
1757,03/12/2019,19:00,2019,Regular Season,12,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Raanana,Ramat Gan,Eitan Shmuelevic,1200,1,1,0,0,1,5,14,Hapoel Raanana,5,12,0,0,0,0,1,0,0,0,0,0,0,1,0,18,,,0,8,,,Bloomfield,29400,0.040816327,7.090076836,10.28874995,1962,57,3249,Bloomfield,Ramat Gan,8.03908902,2019 - Regular Season - 12 - Bnei Yehuda Tel Aviv,2019 - Regular Season - 12 - Hapoel Raanana
1758,03/12/2019,19:45,2019,Regular Season,12,Maccabi Netanya,Netanya,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,4500,1,0,1,0,0,9,13,Ironi Kiryat Shmona,8,14,0,0,0,0,1,0,0,0,0,0,0,1,0,15,,,0,7,,,Netanya,13800,0.326086957,8.411832676,9.532423871,2012,7,49,Netanya,Kiryat Shmona Municipal,121.2858395,2019 - Regular Season - 12 - Maccabi Netanya,2019 - Regular Season - 12 - Ironi Kiryat Shmona
1759,03/12/2019,20:15,2019,Regular Season,12,Hapoel Kfar Saba,Petah Tikva,Hapoel Beer Sheva,Be'er Sheva,David Fucsman,1800,0,1,0,1,0,10,3,Hapoel Kfar Saba,10,3,0,0,0,0,0,1,0,0,0,0,0,1,0,10,,,0,23,,,HaMoshava,11500,0.156521739,7.495541944,9.350102314,2011,8,64,HaMoshava,Turner,92.49370356,2019 - Regular Season - 12 - Hapoel Kfar Saba,2019 - Regular Season - 12 - Hapoel Beer Sheva
1760,04/12/2019,19:00,2019,Regular Season,12,Sekzia Ness Ziona,Petah Tikva,Hapoel Haifa,Haifa,Ziv Adler,493,1,2,0,1,0,12,7,Sekzia Ness Ziona,13,6,0,0,0,0,1,0,0,0,0,0,0,1,0,8,,,0,18,,,HaMoshava,11500,0.042869565,6.200509174,9.350102314,2011,8,64,HaMoshava,Sammy Ofer,75.84154504,2019 - Regular Season - 12 - Sekzia Ness Ziona,2019 - Regular Season - 12 - Hapoel Haifa
1761,04/12/2019,20:00,2019,Regular Season,12,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Netanya,Idan Leiba,7450,2,0,1,0,0,4,6,Hapoel Hadera,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,22,,,0,15,,,Teddy,31733,0.234771374,8.915969311,10.36511243,1990,29,841,Teddy,Netanya,67.68303794,2019 - Regular Season - 12 - Beitar Jerusalem,2019 - Regular Season - 12 - Hapoel Hadera
1762,04/12/2019,20:10,2019,Regular Season,12,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Snir Levi,16157,3,3,0,0,1,2,8,FC Ashdod,2,9,0,0,0,0,0,1,0,0,0,0,0,1,0,27,,,0,13,,,Sammy Ofer,30858,0.523591937,9.690108671,10.33715132,2014,5,25,Sammy Ofer,Yud-Alef,111.9142463,2019 - Regular Season - 12 - Maccabi Haifa,2019 - Regular Season - 12 - FC Ashdod
1763,04/12/2019,20:15,2019,Regular Season,12,Hapoel Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Orel Grinfeld,22000,0,3,0,1,0,11,1,Hapoel Tel Aviv,11,1,0,0,0,0,0,1,0,0,1,0,0,1,0,10,,,0,32,,,Bloomfield,29400,0.74829932,9.998797732,10.28874995,1962,57,3249,Bloomfield,Bloomfield,0,2019 - Regular Season - 12 - Hapoel Tel Aviv,2019 - Regular Season - 12 - Maccabi Tel Aviv
1764,07/12/2019,15:00,2019,Regular Season,13,Hapoel Raanana,Ramat Gan,Hapoel Kfar Saba,Petah Tikva,Orel Grinfeld,800,1,1,0,0,1,12,10,Hapoel Raanana,13,11,1,0,0,0,0,0,0,0,0,0,0,1,0,9,,,0,11,,,HaMoshava,11500,0.069565217,6.684611728,9.350102314,2011,8,64,Ramat Gan,HaMoshava,3.877538059,2019 - Regular Season - 13 - Hapoel Raanana,2019 - Regular Season - 13 - Hapoel Kfar Saba
1765,07/12/2019,17:30,2019,Regular Season,13,Hapoel Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Aviad Shiloah,3050,3,0,1,0,0,6,5,Bnei Yehuda Tel Aviv,5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,21,,,0,18,,,Sammy Ofer,30858,0.098839847,8.02289687,10.33715132,2014,5,25,Sammy Ofer,Bloomfield,83.34157294,2019 - Regular Season - 13 - Hapoel Haifa,2019 - Regular Season - 13 - Bnei Yehuda Tel Aviv
1766,07/12/2019,18:30,2019,Regular Season,13,Ironi Kiryat Shmona,Kiryat Shmona,Sekzia Ness Ziona,Petah Tikva,Ohad Asulin,250,1,0,1,0,0,14,13,Sekzia Ness Ziona,12,14,0,0,0,1,0,0,0,0,0,0,0,1,0,10,,,0,8,,,Kiryat Shmona Municipal,5300,0.047169811,5.521460918,8.5754621,1989,30,900,Kiryat Shmona Municipal,HaMoshava,139.3706367,2019 - Regular Season - 13 - Ironi Kiryat Shmona,2019 - Regular Season - 13 - Sekzia Ness Ziona
1767,07/12/2019,19:50,2019,Regular Season,13,Maccabi Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Gal Leibovitz,21519,0,0,0,0,1,1,8,Maccabi Netanya,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,33,,,0,16,,,Bloomfield,29400,0.731938776,9.976691545,10.28874995,1962,57,3249,Bloomfield,Netanya,28.62028019,2019 - Regular Season - 13 - Maccabi Tel Aviv,2019 - Regular Season - 13 - Maccabi Netanya
1768,08/12/2019,19:45,2019,Regular Season,13,Hapoel Hadera,Netanya,Hapoel Tel Aviv,Tel Aviv,Shalom Ben Avraham,2100,0,1,0,1,0,7,11,Hapoel Tel Aviv,8,10,0,0,0,0,1,0,0,0,0,0,0,1,0,15,,,0,13,,,Netanya,13800,0.152173913,7.649692624,9.532423871,2012,7,49,Netanya,Bloomfield,28.62028019,2019 - Regular Season - 13 - Hapoel Hadera,2019 - Regular Season - 13 - Hapoel Tel Aviv
1769,08/12/2019,20:15,2019,Regular Season,13,FC Ashdod,Ashdod,Beitar Jerusalem,Jerusalem,Liran Liany,3457,2,2,0,0,1,9,4,FC Ashdod,9,4,0,0,0,0,0,1,0,0,0,0,0,1,0,14,,,0,23,,,Yud-Alef,7800,0.443205128,8.14815644,8.961879013,1966,53,2809,Yud-Alef,Teddy,51.78822461,2019 - Regular Season - 13 - FC Ashdod,2019 - Regular Season - 13 - Beitar Jerusalem
1770,09/12/2019,20:15,2019,Regular Season,13,Hapoel Beer Sheva,Be'er Sheva,Maccabi Haifa,Haifa,Roi Reinshreiber,14297,0,2,0,1,0,3,2,Hapoel Beer Sheva,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,23,,,0,30,,,Turner,16126,0.886580677,9.567805004,9.688188155,2015,4,16,Turner,Sammy Ofer,168.309253,2019 - Regular Season - 13 - Hapoel Beer Sheva,2019 - Regular Season - 13 - Maccabi Haifa
1771,14/12/2019,15:00,2019,Regular Season,14,Maccabi Tel Aviv,Tel Aviv,Sekzia Ness Ziona,Petah Tikva,Eli Hacmon,21187,1,1,0,0,1,1,14,Sekzia Ness Ziona,1,14,1,0,0,0,0,0,0,0,0,0,0,1,0,34,,,0,9,,,Bloomfield,29400,0.720646259,9.961143065,10.28874995,1962,57,3249,Bloomfield,HaMoshava,11.40736421,2019 - Regular Season - 14 - Maccabi Tel Aviv,2019 - Regular Season - 14 - Sekzia Ness Ziona
