date,club,value,squad_s
22/12/2016,Hapoel Tel Aviv,14350000,23
23/12/2016,Hapoel Tel Aviv,14350000,23
24/12/2016,Hapoel Tel Aviv,14350000,23
25/12/2016,Hapoel Tel Aviv,14350000,23
26/12/2016,Hapoel Tel Aviv,14350000,23
27/12/2016,Hapoel Tel Aviv,14350000,23
28/12/2016,Hapoel Tel Aviv,14350000,23
29/12/2016,Hapoel Tel Aviv,14350000,23
30/12/2016,Hapoel Tel Aviv,14350000,23
31/12/2016,Hapoel Tel Aviv,14350000,23
01/01/2017,Hapoel Tel Aviv,14350000,23
02/01/2017,Hapoel Tel Aviv,14350000,23
03/01/2017,Hapoel Tel Aviv,14350000,23
04/01/2017,Hapoel Tel Aviv,14350000,23
05/01/2017,Hapoel Tel Aviv,14350000,23
06/01/2017,Hapoel Tel Aviv,14350000,23
07/01/2017,Hapoel Tel Aviv,14350000,23
08/01/2017,Hapoel Tel Aviv,14350000,23
09/01/2017,Hapoel Tel Aviv,14350000,23
10/01/2017,Hapoel Tel Aviv,14350000,23
11/01/2017,Hapoel Tel Aviv,14350000,23
12/01/2017,Hapoel Tel Aviv,14350000,23
13/01/2017,Hapoel Tel Aviv,14350000,23
14/01/2017,Hapoel Tel Aviv,14350000,23
15/01/2017,Hapoel Tel Aviv,13150000,22
16/01/2017,Hapoel Tel Aviv,13150000,22
17/01/2017,Hapoel Tel Aviv,13150000,22
18/01/2017,Hapoel Tel Aviv,13150000,22
19/01/2017,Hapoel Tel Aviv,13150000,22
20/01/2017,Hapoel Tel Aviv,13150000,22
21/01/2017,Hapoel Tel Aviv,13150000,22
22/01/2017,Hapoel Tel Aviv,13150000,22
23/01/2017,Hapoel Tel Aviv,13150000,22
24/01/2017,Hapoel Tel Aviv,13150000,22
25/01/2017,Hapoel Tel Aviv,13150000,22
26/01/2017,Hapoel Tel Aviv,13150000,22
27/01/2017,Hapoel Tel Aviv,13150000,22
28/01/2017,Hapoel Tel Aviv,13150000,22
29/01/2017,Hapoel Tel Aviv,13150000,22
30/01/2017,Hapoel Tel Aviv,13150000,22
31/01/2017,Hapoel Tel Aviv,13150000,22
01/02/2017,Hapoel Tel Aviv,13350000,24
02/02/2017,Hapoel Tel Aviv,13350000,24
03/02/2017,Hapoel Tel Aviv,13350000,24
04/02/2017,Hapoel Tel Aviv,13350000,24
05/02/2017,Hapoel Tel Aviv,13350000,24
06/02/2017,Hapoel Tel Aviv,13350000,24
07/02/2017,Hapoel Tel Aviv,13350000,24
08/02/2017,Hapoel Tel Aviv,13350000,24
09/02/2017,Hapoel Tel Aviv,13350000,24
10/02/2017,Hapoel Tel Aviv,13350000,24
11/02/2017,Hapoel Tel Aviv,13350000,24
12/02/2017,Hapoel Tel Aviv,13350000,24
13/02/2017,Hapoel Tel Aviv,13350000,24
14/02/2017,Hapoel Tel Aviv,13350000,24
15/02/2017,Hapoel Tel Aviv,8100000,21
16/02/2017,Hapoel Tel Aviv,8100000,21
17/02/2017,Hapoel Tel Aviv,8100000,21
18/02/2017,Hapoel Tel Aviv,8100000,21
19/02/2017,Hapoel Tel Aviv,8100000,21
20/02/2017,Hapoel Tel Aviv,8100000,21
21/02/2017,Hapoel Tel Aviv,8100000,21
22/02/2017,Hapoel Tel Aviv,8100000,21
23/02/2017,Hapoel Tel Aviv,8100000,21
24/02/2017,Hapoel Tel Aviv,8100000,21
25/02/2017,Hapoel Tel Aviv,8100000,21
26/02/2017,Hapoel Tel Aviv,8100000,21
27/02/2017,Hapoel Tel Aviv,8100000,21
28/02/2017,Hapoel Tel Aviv,8100000,21
01/03/2017,Hapoel Tel Aviv,8100000,21
02/03/2017,Hapoel Tel Aviv,8100000,21
03/03/2017,Hapoel Tel Aviv,8100000,21
04/03/2017,Hapoel Tel Aviv,8100000,21
05/03/2017,Hapoel Tel Aviv,8100000,21
06/03/2017,Hapoel Tel Aviv,8100000,21
07/03/2017,Hapoel Tel Aviv,8100000,21
08/03/2017,Hapoel Tel Aviv,8100000,21
09/03/2017,Hapoel Tel Aviv,8100000,21
10/03/2017,Hapoel Tel Aviv,8100000,21
11/03/2017,Hapoel Tel Aviv,8100000,21
12/03/2017,Hapoel Tel Aviv,8100000,21
13/03/2017,Hapoel Tel Aviv,8100000,21
14/03/2017,Hapoel Tel Aviv,8100000,21
15/03/2017,Hapoel Tel Aviv,8100000,22
16/03/2017,Hapoel Tel Aviv,8100000,22
17/03/2017,Hapoel Tel Aviv,8100000,22
18/03/2017,Hapoel Tel Aviv,8100000,22
19/03/2017,Hapoel Tel Aviv,8100000,22
20/03/2017,Hapoel Tel Aviv,8100000,22
21/03/2017,Hapoel Tel Aviv,8100000,22
22/03/2017,Hapoel Tel Aviv,8100000,22
23/03/2017,Hapoel Tel Aviv,8100000,22
24/03/2017,Hapoel Tel Aviv,8100000,22
25/03/2017,Hapoel Tel Aviv,8100000,22
26/03/2017,Hapoel Tel Aviv,8100000,22
27/03/2017,Hapoel Tel Aviv,8100000,22
28/03/2017,Hapoel Tel Aviv,8100000,22
29/03/2017,Hapoel Tel Aviv,8100000,22
30/03/2017,Hapoel Tel Aviv,8100000,22
31/03/2017,Hapoel Tel Aviv,8100000,22
01/04/2017,Hapoel Tel Aviv,8100000,22
02/04/2017,Hapoel Tel Aviv,8100000,22
03/04/2017,Hapoel Tel Aviv,8100000,22
04/04/2017,Hapoel Tel Aviv,8100000,22
05/04/2017,Hapoel Tel Aviv,8100000,22
06/04/2017,Hapoel Tel Aviv,8100000,22
07/04/2017,Hapoel Tel Aviv,8100000,22
08/04/2017,Hapoel Tel Aviv,8100000,22
09/04/2017,Hapoel Tel Aviv,8100000,22
10/04/2017,Hapoel Tel Aviv,8100000,22
11/04/2017,Hapoel Tel Aviv,8100000,22
12/04/2017,Hapoel Tel Aviv,8100000,22
13/04/2017,Hapoel Tel Aviv,8100000,22
14/04/2017,Hapoel Tel Aviv,8100000,22
15/04/2017,Hapoel Tel Aviv,7450000,22
16/04/2017,Hapoel Tel Aviv,7450000,22
17/04/2017,Hapoel Tel Aviv,7450000,22
18/04/2017,Hapoel Tel Aviv,7450000,22
19/04/2017,Hapoel Tel Aviv,7450000,22
20/04/2017,Hapoel Tel Aviv,7450000,22
21/04/2017,Hapoel Tel Aviv,7450000,22
22/04/2017,Hapoel Tel Aviv,7450000,22
23/04/2017,Hapoel Tel Aviv,7450000,22
24/04/2017,Hapoel Tel Aviv,7450000,22
25/04/2017,Hapoel Tel Aviv,7450000,22
26/04/2017,Hapoel Tel Aviv,7450000,22
27/04/2017,Hapoel Tel Aviv,7450000,22
28/04/2017,Hapoel Tel Aviv,7450000,22
29/04/2017,Hapoel Tel Aviv,7450000,22
30/04/2017,Hapoel Tel Aviv,7450000,22
01/05/2017,Hapoel Tel Aviv,7450000,22
02/05/2017,Hapoel Tel Aviv,7450000,22
03/05/2017,Hapoel Tel Aviv,7450000,22
04/05/2017,Hapoel Tel Aviv,7450000,22
05/05/2017,Hapoel Tel Aviv,7450000,22
06/05/2017,Hapoel Tel Aviv,7450000,22
07/05/2017,Hapoel Tel Aviv,7450000,22
08/05/2017,Hapoel Tel Aviv,7450000,22
09/05/2017,Hapoel Tel Aviv,7450000,22
10/05/2017,Hapoel Tel Aviv,7450000,22
11/05/2017,Hapoel Tel Aviv,7450000,22
12/05/2017,Hapoel Tel Aviv,7450000,22
13/05/2017,Hapoel Tel Aviv,7450000,22
14/05/2017,Hapoel Tel Aviv,7450000,22
15/05/2017,Hapoel Tel Aviv,7450000,22
16/05/2017,Hapoel Tel Aviv,7450000,22
17/05/2017,Hapoel Tel Aviv,7450000,22
18/05/2017,Hapoel Tel Aviv,7450000,22
19/05/2017,Hapoel Tel Aviv,7450000,22
20/05/2017,Hapoel Tel Aviv,7450000,22
21/05/2017,Hapoel Tel Aviv,7450000,22
22/05/2017,Hapoel Tel Aviv,7450000,22
23/05/2017,Hapoel Tel Aviv,7450000,22
24/05/2017,Hapoel Tel Aviv,7450000,22
25/05/2017,Hapoel Tel Aviv,7450000,22
26/05/2017,Hapoel Tel Aviv,7450000,22
27/05/2017,Hapoel Tel Aviv,7450000,22
28/05/2017,Hapoel Tel Aviv,7450000,22
29/05/2017,Hapoel Tel Aviv,7450000,22
30/05/2017,Hapoel Tel Aviv,7450000,22
31/05/2017,Hapoel Tel Aviv,7450000,22
01/06/2017,Hapoel Tel Aviv,7450000,22
02/06/2017,Hapoel Tel Aviv,7450000,22
03/06/2017,Hapoel Tel Aviv,7450000,22
04/06/2017,Hapoel Tel Aviv,7450000,22
05/06/2017,Hapoel Tel Aviv,7450000,22
06/06/2017,Hapoel Tel Aviv,7450000,22
07/06/2017,Hapoel Tel Aviv,7450000,22
08/06/2017,Hapoel Tel Aviv,7450000,22
09/06/2017,Hapoel Tel Aviv,7450000,22
10/06/2017,Hapoel Tel Aviv,7450000,22
11/06/2017,Hapoel Tel Aviv,7450000,22
12/06/2017,Hapoel Tel Aviv,7450000,22
13/06/2017,Hapoel Tel Aviv,7450000,22
14/06/2017,Hapoel Tel Aviv,7450000,22
15/06/2017,Hapoel Tel Aviv,7450000,22
16/06/2017,Hapoel Tel Aviv,7450000,22
17/06/2017,Hapoel Tel Aviv,7450000,22
18/06/2017,Hapoel Tel Aviv,7450000,22
19/06/2017,Hapoel Tel Aviv,7450000,22
20/06/2017,Hapoel Tel Aviv,7450000,22
21/06/2017,Hapoel Tel Aviv,7450000,22
22/06/2017,Hapoel Tel Aviv,7450000,22
23/06/2017,Hapoel Tel Aviv,7450000,22
24/06/2017,Hapoel Tel Aviv,7450000,22
25/06/2017,Hapoel Tel Aviv,7450000,22
26/06/2017,Hapoel Tel Aviv,7450000,22
27/06/2017,Hapoel Tel Aviv,7450000,22
28/06/2017,Hapoel Tel Aviv,7450000,22
29/06/2017,Hapoel Tel Aviv,7450000,22
30/06/2017,Hapoel Tel Aviv,7450000,22
01/07/2017,Hapoel Tel Aviv,8050000,23
02/07/2017,Hapoel Tel Aviv,8050000,23
03/07/2017,Hapoel Tel Aviv,8050000,23
04/07/2017,Hapoel Tel Aviv,8050000,23
05/07/2017,Hapoel Tel Aviv,8050000,23
06/07/2017,Hapoel Tel Aviv,8050000,23
07/07/2017,Hapoel Tel Aviv,8050000,23
08/07/2017,Hapoel Tel Aviv,8050000,23
09/07/2017,Hapoel Tel Aviv,8050000,23
10/07/2017,Hapoel Tel Aviv,8050000,23
11/07/2017,Hapoel Tel Aviv,8050000,23
12/07/2017,Hapoel Tel Aviv,8050000,23
13/07/2017,Hapoel Tel Aviv,8050000,23
14/07/2017,Hapoel Tel Aviv,8050000,23
15/07/2017,Hapoel Tel Aviv,5200000,26
16/07/2017,Hapoel Tel Aviv,5200000,26
17/07/2017,Hapoel Tel Aviv,5200000,26
18/07/2017,Hapoel Tel Aviv,5200000,26
19/07/2017,Hapoel Tel Aviv,5200000,26
20/07/2017,Hapoel Tel Aviv,5200000,26
21/07/2017,Hapoel Tel Aviv,5200000,26
22/07/2017,Hapoel Tel Aviv,5200000,26
23/07/2017,Hapoel Tel Aviv,5200000,26
24/07/2017,Hapoel Tel Aviv,5200000,26
25/07/2017,Hapoel Tel Aviv,5200000,26
26/07/2017,Hapoel Tel Aviv,5200000,26
27/07/2017,Hapoel Tel Aviv,5200000,26
28/07/2017,Hapoel Tel Aviv,5200000,26
29/07/2017,Hapoel Tel Aviv,5200000,26
30/07/2017,Hapoel Tel Aviv,5200000,26
31/07/2017,Hapoel Tel Aviv,5200000,26
01/08/2017,Hapoel Tel Aviv,5450000,26
02/08/2017,Hapoel Tel Aviv,5450000,26
03/08/2017,Hapoel Tel Aviv,5450000,26
04/08/2017,Hapoel Tel Aviv,5450000,26
05/08/2017,Hapoel Tel Aviv,5450000,26
06/08/2017,Hapoel Tel Aviv,5450000,26
07/08/2017,Hapoel Tel Aviv,5450000,26
08/08/2017,Hapoel Tel Aviv,5450000,26
09/08/2017,Hapoel Tel Aviv,5450000,26
10/08/2017,Hapoel Tel Aviv,5450000,26
11/08/2017,Hapoel Tel Aviv,5450000,26
12/08/2017,Hapoel Tel Aviv,5450000,26
13/08/2017,Hapoel Tel Aviv,5450000,26
14/08/2017,Hapoel Tel Aviv,5450000,26
15/08/2017,Hapoel Tel Aviv,5450000,26
16/08/2017,Hapoel Tel Aviv,5450000,26
17/08/2017,Hapoel Tel Aviv,5450000,26
18/08/2017,Hapoel Tel Aviv,5450000,26
19/08/2017,Hapoel Tel Aviv,5450000,26
20/08/2017,Hapoel Tel Aviv,5450000,26
21/08/2017,Hapoel Tel Aviv,5450000,26
22/08/2017,Hapoel Tel Aviv,5450000,26
23/08/2017,Hapoel Tel Aviv,5450000,26
24/08/2017,Hapoel Tel Aviv,5450000,26
25/08/2017,Hapoel Tel Aviv,5450000,26
26/08/2017,Hapoel Tel Aviv,5450000,26
27/08/2017,Hapoel Tel Aviv,5450000,26
28/08/2017,Hapoel Tel Aviv,5450000,26
29/08/2017,Hapoel Tel Aviv,5450000,26
30/08/2017,Hapoel Tel Aviv,5450000,26
31/08/2017,Hapoel Tel Aviv,5450000,26
01/09/2017,Hapoel Tel Aviv,5000000,27
02/09/2017,Hapoel Tel Aviv,5000000,27
03/09/2017,Hapoel Tel Aviv,5000000,27
04/09/2017,Hapoel Tel Aviv,5000000,27
05/09/2017,Hapoel Tel Aviv,5000000,27
06/09/2017,Hapoel Tel Aviv,5000000,27
07/09/2017,Hapoel Tel Aviv,5000000,27
08/09/2017,Hapoel Tel Aviv,5000000,27
09/09/2017,Hapoel Tel Aviv,5000000,27
10/09/2017,Hapoel Tel Aviv,5000000,27
11/09/2017,Hapoel Tel Aviv,5000000,27
12/09/2017,Hapoel Tel Aviv,5000000,27
13/09/2017,Hapoel Tel Aviv,5000000,27
14/09/2017,Hapoel Tel Aviv,5000000,27
15/09/2017,Hapoel Tel Aviv,4500000,25
16/09/2017,Hapoel Tel Aviv,4500000,25
17/09/2017,Hapoel Tel Aviv,4500000,25
18/09/2017,Hapoel Tel Aviv,4500000,25
19/09/2017,Hapoel Tel Aviv,4500000,25
20/09/2017,Hapoel Tel Aviv,4500000,25
21/09/2017,Hapoel Tel Aviv,4500000,25
22/09/2017,Hapoel Tel Aviv,4500000,25
23/09/2017,Hapoel Tel Aviv,4500000,25
24/09/2017,Hapoel Tel Aviv,4500000,25
25/09/2017,Hapoel Tel Aviv,4500000,25
26/09/2017,Hapoel Tel Aviv,4500000,25
27/09/2017,Hapoel Tel Aviv,4500000,25
28/09/2017,Hapoel Tel Aviv,4500000,25
29/09/2017,Hapoel Tel Aviv,4500000,25
30/09/2017,Hapoel Tel Aviv,4500000,25
01/10/2017,Hapoel Tel Aviv,4500000,25
02/10/2017,Hapoel Tel Aviv,4500000,25
03/10/2017,Hapoel Tel Aviv,4500000,25
04/10/2017,Hapoel Tel Aviv,4500000,25
05/10/2017,Hapoel Tel Aviv,4500000,25
06/10/2017,Hapoel Tel Aviv,4500000,25
07/10/2017,Hapoel Tel Aviv,4500000,25
08/10/2017,Hapoel Tel Aviv,4500000,25
09/10/2017,Hapoel Tel Aviv,4500000,25
10/10/2017,Hapoel Tel Aviv,4500000,25
11/10/2017,Hapoel Tel Aviv,4500000,25
12/10/2017,Hapoel Tel Aviv,4500000,25
13/10/2017,Hapoel Tel Aviv,4500000,25
14/10/2017,Hapoel Tel Aviv,4500000,25
15/10/2017,Hapoel Tel Aviv,4500000,25
16/10/2017,Hapoel Tel Aviv,4500000,25
17/10/2017,Hapoel Tel Aviv,4500000,25
18/10/2017,Hapoel Tel Aviv,4500000,25
19/10/2017,Hapoel Tel Aviv,4500000,25
20/10/2017,Hapoel Tel Aviv,4500000,25
21/10/2017,Hapoel Tel Aviv,4500000,25
22/10/2017,Hapoel Tel Aviv,4500000,25
23/10/2017,Hapoel Tel Aviv,4500000,25
24/10/2017,Hapoel Tel Aviv,4500000,25
25/10/2017,Hapoel Tel Aviv,4500000,25
26/10/2017,Hapoel Tel Aviv,4500000,25
27/10/2017,Hapoel Tel Aviv,4500000,25
28/10/2017,Hapoel Tel Aviv,4500000,25
29/10/2017,Hapoel Tel Aviv,4500000,25
30/10/2017,Hapoel Tel Aviv,4500000,25
31/10/2017,Hapoel Tel Aviv,4500000,25
01/11/2017,Hapoel Tel Aviv,4500000,25
02/11/2017,Hapoel Tel Aviv,4500000,25
03/11/2017,Hapoel Tel Aviv,4500000,25
04/11/2017,Hapoel Tel Aviv,4500000,25
05/11/2017,Hapoel Tel Aviv,4500000,25
06/11/2017,Hapoel Tel Aviv,4500000,25
07/11/2017,Hapoel Tel Aviv,4500000,25
08/11/2017,Hapoel Tel Aviv,4500000,25
09/11/2017,Hapoel Tel Aviv,4500000,25
10/11/2017,Hapoel Tel Aviv,4500000,25
11/11/2017,Hapoel Tel Aviv,4500000,25
12/11/2017,Hapoel Tel Aviv,4500000,25
13/11/2017,Hapoel Tel Aviv,4500000,25
14/11/2017,Hapoel Tel Aviv,4500000,25
15/11/2017,Hapoel Tel Aviv,4500000,25
16/11/2017,Hapoel Tel Aviv,4500000,25
17/11/2017,Hapoel Tel Aviv,4500000,25
18/11/2017,Hapoel Tel Aviv,4500000,25
19/11/2017,Hapoel Tel Aviv,4500000,25
20/11/2017,Hapoel Tel Aviv,4500000,25
21/11/2017,Hapoel Tel Aviv,4500000,25
22/11/2017,Hapoel Tel Aviv,4500000,25
23/11/2017,Hapoel Tel Aviv,4500000,25
24/11/2017,Hapoel Tel Aviv,4500000,25
25/11/2017,Hapoel Tel Aviv,4500000,25
26/11/2017,Hapoel Tel Aviv,4500000,25
27/11/2017,Hapoel Tel Aviv,4500000,25
28/11/2017,Hapoel Tel Aviv,4500000,25
29/11/2017,Hapoel Tel Aviv,4500000,25
30/11/2017,Hapoel Tel Aviv,4500000,25
01/12/2017,Hapoel Tel Aviv,4500000,25
02/12/2017,Hapoel Tel Aviv,4500000,25
03/12/2017,Hapoel Tel Aviv,4500000,25
04/12/2017,Hapoel Tel Aviv,4500000,25
05/12/2017,Hapoel Tel Aviv,4500000,25
06/12/2017,Hapoel Tel Aviv,4500000,25
07/12/2017,Hapoel Tel Aviv,4500000,25
08/12/2017,Hapoel Tel Aviv,4500000,25
09/12/2017,Hapoel Tel Aviv,4500000,25
10/12/2017,Hapoel Tel Aviv,4500000,25
11/12/2017,Hapoel Tel Aviv,4500000,25
12/12/2017,Hapoel Tel Aviv,4500000,25
13/12/2017,Hapoel Tel Aviv,4500000,25
14/12/2017,Hapoel Tel Aviv,4500000,25
15/12/2017,Hapoel Tel Aviv,4500000,25
16/12/2017,Hapoel Tel Aviv,4500000,25
17/12/2017,Hapoel Tel Aviv,4500000,25
18/12/2017,Hapoel Tel Aviv,4500000,25
19/12/2017,Hapoel Tel Aviv,4500000,25
20/12/2017,Hapoel Tel Aviv,4500000,25
21/12/2017,Hapoel Tel Aviv,4500000,25
22/12/2017,Hapoel Tel Aviv,4500000,25
23/12/2017,Hapoel Tel Aviv,4500000,25
24/12/2017,Hapoel Tel Aviv,4500000,25
25/12/2017,Hapoel Tel Aviv,4500000,25
26/12/2017,Hapoel Tel Aviv,4500000,25
27/12/2017,Hapoel Tel Aviv,4500000,25
28/12/2017,Hapoel Tel Aviv,4500000,25
29/12/2017,Hapoel Tel Aviv,4500000,25
30/12/2017,Hapoel Tel Aviv,4500000,25
31/12/2017,Hapoel Tel Aviv,4500000,25
01/01/2018,Hapoel Tel Aviv,3800000,24
02/01/2018,Hapoel Tel Aviv,3800000,24
03/01/2018,Hapoel Tel Aviv,3800000,24
04/01/2018,Hapoel Tel Aviv,3800000,24
05/01/2018,Hapoel Tel Aviv,3800000,24
06/01/2018,Hapoel Tel Aviv,3800000,24
07/01/2018,Hapoel Tel Aviv,3800000,24
08/01/2018,Hapoel Tel Aviv,3800000,24
09/01/2018,Hapoel Tel Aviv,3800000,24
10/01/2018,Hapoel Tel Aviv,3800000,24
11/01/2018,Hapoel Tel Aviv,3800000,24
12/01/2018,Hapoel Tel Aviv,3800000,24
13/01/2018,Hapoel Tel Aviv,3800000,24
14/01/2018,Hapoel Tel Aviv,3800000,24
15/01/2018,Hapoel Tel Aviv,4400000,25
16/01/2018,Hapoel Tel Aviv,4400000,25
17/01/2018,Hapoel Tel Aviv,4400000,25
18/01/2018,Hapoel Tel Aviv,4400000,25
19/01/2018,Hapoel Tel Aviv,4400000,25
20/01/2018,Hapoel Tel Aviv,4400000,25
21/01/2018,Hapoel Tel Aviv,4400000,25
22/01/2018,Hapoel Tel Aviv,4400000,25
23/01/2018,Hapoel Tel Aviv,4400000,25
24/01/2018,Hapoel Tel Aviv,4400000,25
25/01/2018,Hapoel Tel Aviv,4400000,25
26/01/2018,Hapoel Tel Aviv,4400000,25
27/01/2018,Hapoel Tel Aviv,4400000,25
28/01/2018,Hapoel Tel Aviv,4400000,25
29/01/2018,Hapoel Tel Aviv,4400000,25
30/01/2018,Hapoel Tel Aviv,4400000,25
31/01/2018,Hapoel Tel Aviv,4400000,25
01/02/2018,Hapoel Tel Aviv,4000000,22
02/02/2018,Hapoel Tel Aviv,4000000,22
03/02/2018,Hapoel Tel Aviv,4000000,22
04/02/2018,Hapoel Tel Aviv,4000000,22
05/02/2018,Hapoel Tel Aviv,4000000,22
06/02/2018,Hapoel Tel Aviv,4000000,22
07/02/2018,Hapoel Tel Aviv,4000000,22
08/02/2018,Hapoel Tel Aviv,4000000,22
09/02/2018,Hapoel Tel Aviv,4000000,22
10/02/2018,Hapoel Tel Aviv,4000000,22
11/02/2018,Hapoel Tel Aviv,4000000,22
12/02/2018,Hapoel Tel Aviv,4000000,22
13/02/2018,Hapoel Tel Aviv,4000000,22
14/02/2018,Hapoel Tel Aviv,4000000,22
15/02/2018,Hapoel Tel Aviv,4200000,23
16/02/2018,Hapoel Tel Aviv,4200000,23
17/02/2018,Hapoel Tel Aviv,4200000,23
18/02/2018,Hapoel Tel Aviv,4200000,23
19/02/2018,Hapoel Tel Aviv,4200000,23
20/02/2018,Hapoel Tel Aviv,4200000,23
21/02/2018,Hapoel Tel Aviv,4200000,23
22/02/2018,Hapoel Tel Aviv,4200000,23
23/02/2018,Hapoel Tel Aviv,4200000,23
24/02/2018,Hapoel Tel Aviv,4200000,23
25/02/2018,Hapoel Tel Aviv,4200000,23
26/02/2018,Hapoel Tel Aviv,4200000,23
27/02/2018,Hapoel Tel Aviv,4200000,23
28/02/2018,Hapoel Tel Aviv,4200000,23
01/03/2018,Hapoel Tel Aviv,4200000,23
02/03/2018,Hapoel Tel Aviv,4200000,23
03/03/2018,Hapoel Tel Aviv,4200000,23
04/03/2018,Hapoel Tel Aviv,4200000,23
05/03/2018,Hapoel Tel Aviv,4200000,23
06/03/2018,Hapoel Tel Aviv,4200000,23
07/03/2018,Hapoel Tel Aviv,4200000,23
08/03/2018,Hapoel Tel Aviv,4200000,23
09/03/2018,Hapoel Tel Aviv,4200000,23
10/03/2018,Hapoel Tel Aviv,4200000,23
11/03/2018,Hapoel Tel Aviv,4200000,23
12/03/2018,Hapoel Tel Aviv,4200000,23
13/03/2018,Hapoel Tel Aviv,4200000,23
14/03/2018,Hapoel Tel Aviv,4200000,23
15/03/2018,Hapoel Tel Aviv,4200000,23
16/03/2018,Hapoel Tel Aviv,4200000,23
17/03/2018,Hapoel Tel Aviv,4200000,23
18/03/2018,Hapoel Tel Aviv,4200000,23
19/03/2018,Hapoel Tel Aviv,4200000,23
20/03/2018,Hapoel Tel Aviv,4200000,23
21/03/2018,Hapoel Tel Aviv,4200000,23
22/03/2018,Hapoel Tel Aviv,4200000,23
23/03/2018,Hapoel Tel Aviv,4200000,23
24/03/2018,Hapoel Tel Aviv,4200000,23
25/03/2018,Hapoel Tel Aviv,4200000,23
26/03/2018,Hapoel Tel Aviv,4200000,23
27/03/2018,Hapoel Tel Aviv,4200000,23
28/03/2018,Hapoel Tel Aviv,4200000,23
29/03/2018,Hapoel Tel Aviv,4200000,23
30/03/2018,Hapoel Tel Aviv,4200000,23
31/03/2018,Hapoel Tel Aviv,4200000,23
01/04/2018,Hapoel Tel Aviv,4200000,23
02/04/2018,Hapoel Tel Aviv,4200000,23
03/04/2018,Hapoel Tel Aviv,4200000,23
04/04/2018,Hapoel Tel Aviv,4200000,23
05/04/2018,Hapoel Tel Aviv,4200000,23
06/04/2018,Hapoel Tel Aviv,4200000,23
07/04/2018,Hapoel Tel Aviv,4200000,23
08/04/2018,Hapoel Tel Aviv,4200000,23
09/04/2018,Hapoel Tel Aviv,4200000,23
10/04/2018,Hapoel Tel Aviv,4200000,23
11/04/2018,Hapoel Tel Aviv,4200000,23
12/04/2018,Hapoel Tel Aviv,4200000,23
13/04/2018,Hapoel Tel Aviv,4200000,23
14/04/2018,Hapoel Tel Aviv,4200000,23
15/04/2018,Hapoel Tel Aviv,4200000,23
16/04/2018,Hapoel Tel Aviv,4200000,23
17/04/2018,Hapoel Tel Aviv,4200000,23
18/04/2018,Hapoel Tel Aviv,4200000,23
19/04/2018,Hapoel Tel Aviv,4200000,23
20/04/2018,Hapoel Tel Aviv,4200000,23
21/04/2018,Hapoel Tel Aviv,4200000,23
22/04/2018,Hapoel Tel Aviv,4200000,23
23/04/2018,Hapoel Tel Aviv,4200000,23
24/04/2018,Hapoel Tel Aviv,4200000,23
25/04/2018,Hapoel Tel Aviv,4200000,23
26/04/2018,Hapoel Tel Aviv,4200000,23
27/04/2018,Hapoel Tel Aviv,4200000,23
28/04/2018,Hapoel Tel Aviv,4200000,23
29/04/2018,Hapoel Tel Aviv,4200000,23
30/04/2018,Hapoel Tel Aviv,4200000,23
01/05/2018,Hapoel Tel Aviv,4200000,23
02/05/2018,Hapoel Tel Aviv,4200000,23
03/05/2018,Hapoel Tel Aviv,4200000,23
04/05/2018,Hapoel Tel Aviv,4200000,23
05/05/2018,Hapoel Tel Aviv,4200000,23
06/05/2018,Hapoel Tel Aviv,4200000,23
07/05/2018,Hapoel Tel Aviv,4200000,23
08/05/2018,Hapoel Tel Aviv,4200000,23
09/05/2018,Hapoel Tel Aviv,4200000,23
10/05/2018,Hapoel Tel Aviv,4200000,23
11/05/2018,Hapoel Tel Aviv,4200000,23
12/05/2018,Hapoel Tel Aviv,4200000,23
13/05/2018,Hapoel Tel Aviv,4200000,23
14/05/2018,Hapoel Tel Aviv,4200000,23
15/05/2018,Hapoel Tel Aviv,4200000,23
16/05/2018,Hapoel Tel Aviv,4200000,23
17/05/2018,Hapoel Tel Aviv,4200000,23
18/05/2018,Hapoel Tel Aviv,4200000,23
19/05/2018,Hapoel Tel Aviv,4200000,23
20/05/2018,Hapoel Tel Aviv,4200000,23
21/05/2018,Hapoel Tel Aviv,4200000,23
22/05/2018,Hapoel Tel Aviv,4200000,23
23/05/2018,Hapoel Tel Aviv,4200000,23
24/05/2018,Hapoel Tel Aviv,4200000,23
25/05/2018,Hapoel Tel Aviv,4200000,23
26/05/2018,Hapoel Tel Aviv,4200000,23
27/05/2018,Hapoel Tel Aviv,4200000,23
28/05/2018,Hapoel Tel Aviv,4200000,23
29/05/2018,Hapoel Tel Aviv,4200000,23
30/05/2018,Hapoel Tel Aviv,4200000,23
31/05/2018,Hapoel Tel Aviv,4200000,23
01/06/2018,Hapoel Tel Aviv,4200000,23
02/06/2018,Hapoel Tel Aviv,4200000,23
03/06/2018,Hapoel Tel Aviv,4200000,23
04/06/2018,Hapoel Tel Aviv,4200000,23
05/06/2018,Hapoel Tel Aviv,4200000,23
06/06/2018,Hapoel Tel Aviv,4200000,23
07/06/2018,Hapoel Tel Aviv,4200000,23
08/06/2018,Hapoel Tel Aviv,4200000,23
09/06/2018,Hapoel Tel Aviv,4200000,23
10/06/2018,Hapoel Tel Aviv,4200000,23
11/06/2018,Hapoel Tel Aviv,4200000,23
12/06/2018,Hapoel Tel Aviv,4200000,23
