,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
1223,2017-09-16,19:30,2017,Regular Season,4,Hapoel Ashkelon,Ashkelon,Hapoel Acre,Acre,Eli Hacmon,2000.0,2,1,1,0,0,12,1,6,4,Hapoel Ashkelon,10,12,False,False,False,False,True,False,False,False,0,0,0,1,0,4,,,0,4,,,Sala,5250.0,0.38095238095238093,7.600902459542082,8.565983355585669,1961,56,3136,Sala,Acre Municipal,146.09066647558888,2017 - Regular Season - 4 - Hapoel Ashkelon,2017 - Regular Season - 4 - Hapoel Acre,5,Saturday
1224,2017-09-16,20:30,2017,Regular Season,4,Beitar Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Ziv Adler,15000.0,3,3,0,0,1,1,9,2,9,Hapoel Haifa,1,2,False,False,False,False,False,True,False,False,0,0,0,1,0,10,,,0,10,,,Teddy,31733.0,0.472694040903791,9.615805480084347,10.365112427854497,1990,27,729,Teddy,Sammy Ofer,116.4007000708512,2017 - Regular Season - 4 - Beitar Jerusalem,2017 - Regular Season - 4 - Hapoel Haifa,5,Saturday
1225,2017-09-17,19:00,2017,Regular Season,4,Ihud Bnei Sakhnin,Sakhnin,FC Ashdod,Ashdod,Shalom Ben Avraham,1000.0,0,0,0,0,1,3,6,14,0,FC Ashdod,6,14,False,False,False,False,True,False,False,False,0,0,0,1,0,7,,,0,1,,,Acre Municipal,5500.0,0.18181818181818182,6.907755278982137,8.612503371220562,2011,6,36,Doha,Yud-Alef,132.6922933820839,2017 - Regular Season - 4 - Ihud Bnei Sakhnin,2017 - Regular Season - 4 - FC Ashdod,6,Sunday
1226,2017-09-17,20:15,2017,Regular Season,4,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,4300.0,0,1,0,1,0,7,4,9,4,Hapoel Beer Sheva,9,5,False,False,False,False,False,True,False,False,0,0,0,1,0,4,,,0,7,,,HaMoshava,11500.0,0.3739130434782609,8.366370301681654,9.350102314351341,2011,6,36,HaMoshava,Turner,92.49370355690822,2017 - Regular Season - 4 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 4 - Hapoel Beer Sheva,6,Sunday
1227,2017-09-18,21:00,2017,Regular Season,4,Maccabi Netanya,Netanya,Maccabi Tel Aviv,Tel Aviv,Orel Grinfeld,9000.0,2,3,0,1,0,5,5,4,6,Maccabi Netanya,8,3,False,False,False,False,False,False,True,False,0,0,0,1,0,5,,,0,9,,,Netanya,13800.0,0.6521739130434783,9.104979856318357,9.532423871145296,2012,5,25,Netanya,Netanya,0.0,2017 - Regular Season - 4 - Maccabi Netanya,2017 - Regular Season - 4 - Maccabi Tel Aviv,0,Monday
1228,2017-09-23,18:00,2017,Regular Season,5,Hapoel Acre,Acre,Bnei Yehuda Tel Aviv,Tel Aviv,Idan Leiba,500.0,1,1,0,0,1,9,4,10,4,Bnei Yehuda Tel Aviv,12,11,False,False,False,True,False,False,False,False,0,0,0,1,0,5,,,0,5,,,Acre Municipal,5500.0,0.09090909090909091,6.214608098422191,8.612503371220562,2011,6,36,Acre Municipal,HaMoshava,91.473813777022,2017 - Regular Season - 5 - Hapoel Acre,2017 - Regular Season - 5 - Bnei Yehuda Tel Aviv,5,Saturday
1229,2017-09-23,19:00,2017,Regular Season,5,Hapoel Raanana,Raanana,Hapoel Ashkelon,Ashkelon,Guy Berger,700.0,0,3,0,1,0,13,1,11,4,Hapoel Raanana,13,7,False,False,False,False,True,False,False,False,0,0,0,1,0,1,,,0,7,,,Netanya,13800.0,0.050724637681159424,6.551080335043404,9.532423871145296,2012,5,25,Netanya,Sala,75.09862570628287,2017 - Regular Season - 5 - Hapoel Raanana,2017 - Regular Season - 5 - Hapoel Ashkelon,5,Saturday
1230,2017-09-23,19:15,2017,Regular Season,5,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Asad Gabarin,1750.0,0,3,0,1,0,14,1,8,5,FC Ashdod,14,4,False,False,False,False,True,False,False,False,0,0,0,1,0,1,,,0,8,,,Yud-Alef,7800.0,0.22435897435897437,7.4673710669175595,8.961879012677683,1966,51,2601,Yud-Alef,Netanya,57.423522530876554,2017 - Regular Season - 5 - FC Ashdod,2017 - Regular Season - 5 - Maccabi Netanya,5,Saturday
1231,2017-09-23,20:30,2017,Regular Season,5,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Gal Leibovitz,7000.0,1,1,0,0,1,2,10,5,7,Hapoel Beer Sheva,2,6,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,8,,,Sammy Ofer,30858.0,0.22684555058655778,8.85366542803745,10.337151315002972,2014,3,9,Sammy Ofer,Turner,168.30925295298871,2017 - Regular Season - 5 - Hapoel Haifa,2017 - Regular Season - 5 - Hapoel Beer Sheva,5,Saturday
1232,2017-09-24,19:00,2017,Regular Season,5,Maccabi Petah Tikva,Petah Tikva,Ihud Bnei Sakhnin,Sakhnin,Liran Liany,1100.0,1,0,1,0,0,12,3,6,7,Maccabi Petah Tikva,10,9,False,False,False,False,True,False,False,False,0,0,0,1,0,6,,,0,7,,,HaMoshava,11500.0,0.09565217391304348,7.003065458786462,9.350102314351341,2011,6,36,HaMoshava,Doha,94.3286993494961,2017 - Regular Season - 5 - Maccabi Petah Tikva,2017 - Regular Season - 5 - Ihud Bnei Sakhnin,6,Sunday
1233,2017-09-24,21:00,2017,Regular Season,5,Maccabi Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Alon Yefet,12400.0,0,0,0,0,1,3,9,7,6,Maccabi Haifa,3,8,False,False,False,False,False,False,True,False,0,0,0,1,0,10,,,0,7,,,Netanya,13800.0,0.8985507246376812,9.425451751593128,9.532423871145296,2012,5,25,Netanya,Sammy Ofer,55.00741285608684,2017 - Regular Season - 5 - Maccabi Tel Aviv,2017 - Regular Season - 5 - Maccabi Haifa,6,Sunday
1234,2017-09-25,20:30,2017,Regular Season,5,Beitar Jerusalem,Jerusalem,Ironi Kiryat Shmona,Kiryat Shmona,Menashe Masiah,10500.0,1,1,0,0,1,1,10,4,7,Ironi Kiryat Shmona,1,5,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,8,,,Teddy,31733.0,0.3308858286326537,9.259130536145614,10.365112427854497,1990,27,729,Teddy,Kiryat Shmona Municipal,165.58462476147065,2017 - Regular Season - 5 - Beitar Jerusalem,2017 - Regular Season - 5 - Ironi Kiryat Shmona,0,Monday
1235,2017-10-01,19:00,2017,Regular Season,6,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Raanana,Raanana,Zvika Levi,1500.0,1,0,1,0,0,12,5,13,1,Hapoel Raanana,10,13,False,False,False,False,True,False,False,False,0,0,0,1,0,8,,,0,1,,,HaMoshava,11500.0,0.13043478260869565,7.313220387090301,9.350102314351341,2011,6,36,HaMoshava,Netanya,21.068620422647992,2017 - Regular Season - 6 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 6 - Hapoel Raanana,6,Sunday
1236,2017-10-01,20:00,2017,Regular Season,6,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Haifa,Haifa,Roi Reinshreiber,2100.0,0,1,0,1,0,5,8,2,11,Ironi Kiryat Shmona,8,1,False,False,False,False,False,True,False,False,0,0,0,1,0,8,,,0,14,,,Kiryat Shmona Municipal,5300.0,0.39622641509433965,7.649692623711514,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2017 - Regular Season - 6 - Ironi Kiryat Shmona,2017 - Regular Season - 6 - Hapoel Haifa,6,Sunday
1237,2017-10-01,20:00,2017,Regular Season,6,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Shalom Ben Avraham,15932.0,1,0,1,0,0,8,7,14,1,FC Ashdod,6,14,False,False,False,False,False,True,False,False,0,0,0,1,0,10,,,0,1,,,Sammy Ofer,30858.0,0.5163004731350055,9.676084944301534,10.337151315002972,2014,3,9,Sammy Ofer,Yud-Alef,111.91424626881171,2017 - Regular Season - 6 - Maccabi Haifa,2017 - Regular Season - 6 - FC Ashdod,6,Sunday
1238,2017-10-01,21:00,2017,Regular Season,6,Hapoel Ashkelon,Ashkelon,Maccabi Tel Aviv,Tel Aviv,Orel Grinfeld,5120.0,2,2,0,0,1,7,7,3,10,Hapoel Ashkelon,9,5,False,False,False,False,False,False,True,False,0,0,0,1,0,8,,,0,11,,,Sala,5250.0,0.9752380952380952,8.540909718033554,8.565983355585669,1961,56,3136,Sala,Netanya,75.09862570628287,2017 - Regular Season - 6 - Hapoel Ashkelon,2017 - Regular Season - 6 - Maccabi Tel Aviv,6,Sunday
1239,2017-10-02,20:15,2017,Regular Season,6,Maccabi Netanya,Netanya,Maccabi Petah Tikva,Petah Tikva,Ziv Adler,4000.0,4,0,1,0,0,4,8,10,6,Maccabi Petah Tikva,2,11,False,False,False,False,False,True,False,False,0,0,0,0,0,11,,,0,6,,,Netanya,13800.0,0.2898550724637681,8.294049640102028,9.532423871145296,2012,5,25,Netanya,HaMoshava,21.068620422647992,2017 - Regular Season - 6 - Maccabi Netanya,2017 - Regular Season - 6 - Maccabi Petah Tikva,0,Monday
1240,2017-10-02,21:00,2017,Regular Season,6,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Eli Hacmon,2000.0,3,2,1,0,0,9,7,1,11,Ihud Bnei Sakhnin,7,3,False,False,False,False,False,False,True,False,0,0,0,0,0,10,,,0,11,,,Acre Municipal,5500.0,0.36363636363636365,7.600902459542082,8.612503371220562,2011,6,36,Doha,Teddy,124.2265572489955,2017 - Regular Season - 6 - Ihud Bnei Sakhnin,2017 - Regular Season - 6 - Beitar Jerusalem,0,Monday
1241,2017-11-18,20:30,2017,Regular Season,6,Hapoel Beer Sheva,Beer Sheva,Hapoel Acre,Acre,Daniel Bar Natan,15183.0,3,1,1,0,0,6,8,11,5,Hapoel Acre,4,12,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,5,,,Turner,16126.0,0.9415230063251891,9.627931659882188,9.688188155244967,2015,2,4,Turner,Acre Municipal,183.52205385550886,2017 - Regular Season - 6 - Hapoel Beer Sheva,2017 - Regular Season - 6 - Hapoel Acre,5,Saturday
1242,2017-10-14,18:00,2017,Regular Season,7,Maccabi Petah Tikva,Petah Tikva,Maccabi Haifa,Haifa,Liran Liany,7000.0,2,2,0,0,1,11,6,6,10,Maccabi Petah Tikva,11,6,False,False,False,True,False,False,False,False,0,0,0,1,0,7,,,0,11,,,HaMoshava,11500.0,0.6086956521739131,8.85366542803745,9.350102314351341,2011,6,36,HaMoshava,Sammy Ofer,75.84154503558618,2017 - Regular Season - 7 - Maccabi Petah Tikva,2017 - Regular Season - 7 - Maccabi Haifa,5,Saturday
1243,2017-10-14,18:30,2017,Regular Season,7,Hapoel Haifa,Haifa,Hapoel Acre,Acre,Igal Frid,4440.0,4,0,1,0,0,1,14,12,5,Hapoel Acre,1,12,False,False,False,True,False,False,False,False,0,0,0,1,0,17,,,0,5,,,Sammy Ofer,30858.0,0.14388489208633093,8.39840965542627,10.337151315002972,2014,3,9,Sammy Ofer,Acre Municipal,17.86524609456124,2017 - Regular Season - 7 - Hapoel Haifa,2017 - Regular Season - 7 - Hapoel Acre,5,Saturday
1244,2017-10-14,19:00,2017,Regular Season,7,FC Ashdod,Ashdod,Hapoel Ashkelon,Ashkelon,Menashe Masiah,1700.0,1,1,0,0,1,14,1,9,8,FC Ashdod,13,9,False,False,False,False,True,False,False,False,0,0,0,1,0,2,,,0,9,,,Yud-Alef,7800.0,0.21794871794871795,7.438383530044307,8.961879012677683,1966,51,2601,Yud-Alef,Sala,17.712795725601094,2017 - Regular Season - 7 - FC Ashdod,2017 - Regular Season - 7 - Hapoel Ashkelon,5,Saturday
1245,2017-10-14,20:30,2017,Regular Season,7,Hapoel Raanana,Raanana,Hapoel Beer Sheva,Beer Sheva,Erez Papir,2876.0,1,3,0,1,0,13,1,4,11,Hapoel Raanana,14,3,False,False,False,False,False,True,False,False,0,0,0,1,0,1,,,0,14,,,Netanya,13800.0,0.20840579710144927,7.964155718840937,9.532423871145296,2012,5,25,Netanya,Turner,113.49021676171931,2017 - Regular Season - 7 - Hapoel Raanana,2017 - Regular Season - 7 - Hapoel Beer Sheva,5,Saturday
1246,2017-10-15,19:00,2017,Regular Season,7,Ironi Kiryat Shmona,Kiryat Shmona,Ihud Bnei Sakhnin,Sakhnin,Ohad Asulin,1120.0,0,0,0,0,1,8,8,7,10,Ironi Kiryat Shmona,8,7,False,False,False,False,True,False,False,False,0,0,0,1,0,9,,,0,11,,,Kiryat Shmona Municipal,5300.0,0.21132075471698114,7.02108396428914,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Doha,45.24673360913343,2017 - Regular Season - 7 - Ironi Kiryat Shmona,2017 - Regular Season - 7 - Ihud Bnei Sakhnin,6,Sunday
1247,2017-10-15,20:15,2017,Regular Season,7,Maccabi Tel Aviv,Tel Aviv,Bnei Yehuda Tel Aviv,Tel Aviv,Eli Hacmon,8836.0,2,0,1,0,0,5,11,10,8,Bnei Yehuda Tel Aviv,4,10,False,False,False,False,False,True,False,False,0,0,0,1,0,14,,,0,8,,,Netanya,13800.0,0.6402898550724637,9.086589564540008,9.532423871145296,2012,5,25,Netanya,HaMoshava,21.068620422647992,2017 - Regular Season - 7 - Maccabi Tel Aviv,2017 - Regular Season - 7 - Bnei Yehuda Tel Aviv,6,Sunday
1248,2017-10-16,21:00,2017,Regular Season,7,Beitar Jerusalem,Jerusalem,Maccabi Netanya,Netanya,Gal Leibovitz,12995.0,4,1,1,0,0,3,11,2,11,Beitar Jerusalem,2,5,False,False,False,False,False,False,True,False,0,0,0,1,0,14,,,0,11,,,Teddy,31733.0,0.4095106041029843,9.47231994707559,10.365112427854497,1990,27,729,Teddy,Netanya,67.68303794070863,2017 - Regular Season - 7 - Beitar Jerusalem,2017 - Regular Season - 7 - Maccabi Netanya,0,Monday
1249,2017-10-21,16:00,2017,Regular Season,8,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Orel Grinfeld,1600.0,1,2,0,1,0,10,8,13,2,FC Ashdod,11,12,False,True,False,False,False,False,False,False,0,0,0,1,0,8,,,0,5,,,HaMoshava,11500.0,0.1391304347826087,7.3777589082278725,9.350102314351341,2011,6,36,HaMoshava,Yud-Alef,38.511796697791986,2017 - Regular Season - 8 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 8 - FC Ashdod,5,Saturday
1250,2017-10-21,18:00,2017,Regular Season,8,Hapoel Acre,Acre,Hapoel Raanana,Raanana,David Fucsman,650.0,0,2,0,1,0,12,5,14,1,Hapoel Raanana,14,13,False,False,False,True,False,False,False,False,0,0,0,1,0,5,,,0,4,,,Acre Municipal,5500.0,0.11818181818181818,6.476972362889683,8.612503371220562,2011,6,36,Acre Municipal,Netanya,71.12792448890106,2017 - Regular Season - 8 - Hapoel Acre,2017 - Regular Season - 8 - Hapoel Raanana,5,Saturday
1251,2017-10-21,18:15,2017,Regular Season,8,Maccabi Netanya,Netanya,Ironi Kiryat Shmona,Kiryat Shmona,Shalom Ben Avraham,4800.0,3,1,1,0,0,5,11,8,9,Ironi Kiryat Shmona,4,9,False,False,False,True,False,False,False,False,0,0,0,1,0,14,,,0,9,,,Netanya,13800.0,0.34782608695652173,8.476371196895983,9.532423871145296,2012,5,25,Netanya,Kiryat Shmona Municipal,121.28583945619715,2017 - Regular Season - 8 - Maccabi Netanya,2017 - Regular Season - 8 - Ironi Kiryat Shmona,5,Saturday
1252,2017-10-21,20:30,2017,Regular Season,8,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,Eitan Shmuelevic,28114.0,1,2,0,1,0,6,11,2,14,Maccabi Haifa,6,2,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,17,,,Sammy Ofer,30858.0,0.9110765441700693,10.244022951891711,10.337151315002972,2014,3,9,Sammy Ofer,Teddy,116.4007000708512,2017 - Regular Season - 8 - Maccabi Haifa,2017 - Regular Season - 8 - Beitar Jerusalem,5,Saturday
1253,2017-10-22,19:00,2017,Regular Season,8,Hapoel Ashkelon,Ashkelon,Maccabi Petah Tikva,Petah Tikva,Roi Reinshreiber,2000.0,1,3,0,1,0,9,9,11,7,Maccabi Petah Tikva,10,8,False,False,False,False,True,False,False,False,0,0,0,1,0,9,,,0,10,,,Sala,5250.0,0.38095238095238093,7.600902459542082,8.565983355585669,1961,56,3136,Sala,HaMoshava,56.13261695875686,2017 - Regular Season - 8 - Hapoel Ashkelon,2017 - Regular Season - 8 - Maccabi Petah Tikva,6,Sunday
1254,2017-10-22,20:15,2017,Regular Season,8,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Alon Yefet,4000.0,0,1,0,1,0,7,11,1,17,Ihud Bnei Sakhnin,7,1,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,20,,,Acre Municipal,5500.0,0.7272727272727273,8.294049640102028,8.612503371220562,2011,6,36,Doha,Sammy Ofer,33.654959093171044,2017 - Regular Season - 8 - Ihud Bnei Sakhnin,2017 - Regular Season - 8 - Hapoel Haifa,6,Sunday
1255,2017-10-23,21:00,2017,Regular Season,8,Hapoel Beer Sheva,Beer Sheva,Maccabi Tel Aviv,Tel Aviv,Ziv Adler,15500.0,2,1,1,0,0,3,14,4,14,Maccabi Tel Aviv,3,5,False,False,False,False,False,False,True,False,0,0,0,1,0,17,,,0,14,,,Turner,16126.0,0.9611807019719707,9.648595302907339,9.688188155244967,2015,2,4,Turner,Netanya,113.49021676171931,2017 - Regular Season - 8 - Hapoel Beer Sheva,2017 - Regular Season - 8 - Maccabi Tel Aviv,0,Monday
1256,2017-10-28,16:00,2017,Regular Season,9,Ihud Bnei Sakhnin,Sakhnin,Maccabi Netanya,Netanya,Guy Berger,1500.0,0,0,0,0,1,7,11,4,14,Ihud Bnei Sakhnin,7,5,False,True,False,False,False,False,False,False,0,0,0,1,0,12,,,0,15,,,Acre Municipal,5500.0,0.2727272727272727,7.313220387090301,8.612503371220562,2011,6,36,Doha,Netanya,76.03997589403676,2017 - Regular Season - 9 - Ihud Bnei Sakhnin,2017 - Regular Season - 9 - Maccabi Netanya,5,Saturday
1257,2017-10-28,18:00,2017,Regular Season,9,Hapoel Haifa,Haifa,Hapoel Raanana,Raanana,Gal Leibovitz,5300.0,2,0,1,0,0,1,20,14,4,Hapoel Raanana,1,13,False,False,False,True,False,False,False,False,0,0,0,1,0,23,,,0,4,,,Sammy Ofer,30858.0,0.1717544883012509,8.575462099540212,10.337151315002972,2014,3,9,Sammy Ofer,Netanya,55.00741285608684,2017 - Regular Season - 9 - Hapoel Haifa,2017 - Regular Season - 9 - Hapoel Raanana,5,Saturday
1258,2017-10-28,18:15,2017,Regular Season,9,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Haifa,Haifa,Daniel Bar Natan,3000.0,1,0,1,0,0,9,9,6,11,Ironi Kiryat Shmona,6,8,False,False,False,True,False,False,False,False,0,0,0,1,0,12,,,0,11,,,Kiryat Shmona Municipal,5300.0,0.5660377358490566,8.006367567650246,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2017 - Regular Season - 9 - Ironi Kiryat Shmona,2017 - Regular Season - 9 - Maccabi Haifa,5,Saturday
1259,2017-10-28,20:30,2017,Regular Season,9,Beitar Jerusalem,Jerusalem,Hapoel Ashkelon,Ashkelon,Zvika Levi,9000.0,2,0,1,0,0,2,17,10,9,Hapoel Ashkelon,2,11,False,False,False,False,False,True,False,False,0,0,0,1,0,20,,,0,9,,,Teddy,31733.0,0.2836164245422746,9.104979856318357,10.365112427854497,1990,27,729,Teddy,Sala,59.656271793605946,2017 - Regular Season - 9 - Beitar Jerusalem,2017 - Regular Season - 9 - Hapoel Ashkelon,5,Saturday
1260,2017-10-29,20:10,2017,Regular Season,9,Maccabi Tel Aviv,Tel Aviv,Hapoel Acre,Acre,Liran Liany,6132.0,5,2,1,0,0,5,14,12,5,Hapoel Acre,4,14,False,False,False,False,False,True,False,False,0,0,0,1,0,17,,,0,5,,,Netanya,13800.0,0.4443478260869565,8.721276239991704,9.532423871145296,2012,5,25,Netanya,Acre Municipal,71.12792448890106,2017 - Regular Season - 9 - Maccabi Tel Aviv,2017 - Regular Season - 9 - Hapoel Acre,6,Sunday
1261,2017-10-29,21:00,2017,Regular Season,9,FC Ashdod,Ashdod,Hapoel Beer Sheva,Beer Sheva,Menashe Masiah,4650.0,1,3,0,1,0,13,5,3,17,FC Ashdod,12,3,False,False,False,False,False,False,True,False,0,0,0,1,0,5,,,0,20,,,Yud-Alef,7800.0,0.5961538461538461,8.444622498581403,8.961879012677683,1966,51,2601,Yud-Alef,Turner,60.809875281897874,2017 - Regular Season - 9 - FC Ashdod,2017 - Regular Season - 9 - Hapoel Beer Sheva,6,Sunday
1262,2017-10-30,21:00,2017,Regular Season,9,Maccabi Petah Tikva,Petah Tikva,Bnei Yehuda Tel Aviv,Tel Aviv,Erez Papir,1000.0,1,2,0,1,0,8,10,11,8,Bnei Yehuda Tel Aviv,10,9,False,False,False,False,False,False,True,False,0,0,0,1,0,10,,,0,11,,,HaMoshava,11500.0,0.08695652173913043,6.907755278982137,9.350102314351341,2011,6,36,HaMoshava,HaMoshava,0.0,2017 - Regular Season - 9 - Maccabi Petah Tikva,2017 - Regular Season - 9 - Bnei Yehuda Tel Aviv,0,Monday
1263,2017-11-04,16:00,2017,Regular Season,10,Hapoel Acre,Acre,FC Ashdod,Ashdod,Idan Leiba,800.0,1,0,1,0,0,12,5,13,5,FC Ashdod,12,13,False,True,False,False,False,False,False,False,0,0,0,1,0,8,,,0,5,,,Acre Municipal,5500.0,0.14545454545454545,6.684611727667927,8.612503371220562,2011,6,36,Acre Municipal,Yud-Alef,128.47653808705667,2017 - Regular Season - 10 - Hapoel Acre,2017 - Regular Season - 10 - FC Ashdod,5,Saturday
1264,2017-11-04,18:15,2017,Regular Season,10,Maccabi Netanya,Netanya,Hapoel Haifa,Haifa,Roi Reinshreiber,11500.0,2,0,1,0,0,5,15,1,23,Maccabi Netanya,5,1,False,False,False,True,False,False,False,False,0,0,0,1,0,18,,,0,23,,,Netanya,13800.0,0.8333333333333334,9.350102314351341,9.532423871145296,2012,5,25,Netanya,Sammy Ofer,55.00741285608684,2017 - Regular Season - 10 - Maccabi Netanya,2017 - Regular Season - 10 - Hapoel Haifa,5,Saturday
1265,2017-11-04,20:30,2017,Regular Season,10,Bnei Yehuda Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Igal Frid,9000.0,3,2,1,0,0,9,11,2,20,Bnei Yehuda Tel Aviv,7,3,False,False,False,False,False,True,False,False,0,0,0,1,0,14,,,0,20,,,HaMoshava,11500.0,0.782608695652174,9.104979856318357,9.350102314351341,2011,6,36,HaMoshava,Teddy,49.83677550365053,2017 - Regular Season - 10 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 10 - Beitar Jerusalem,5,Saturday
1266,2017-11-05,20:00,2017,Regular Season,10,Maccabi Petah Tikva,Petah Tikva,Hapoel Beer Sheva,Beer Sheva,Alon Yefet,3300.0,0,2,0,1,0,10,10,3,20,Maccabi Petah Tikva,11,2,False,False,False,False,False,True,False,False,0,0,0,1,0,10,,,0,23,,,HaMoshava,11500.0,0.28695652173913044,8.101677747454572,9.350102314351341,2011,6,36,HaMoshava,Turner,92.49370355690822,2017 - Regular Season - 10 - Maccabi Petah Tikva,2017 - Regular Season - 10 - Hapoel Beer Sheva,6,Sunday
1267,2017-11-05,20:30,2017,Regular Season,10,Hapoel Raanana,Raanana,Maccabi Tel Aviv,Tel Aviv,Eitan Shmuelevic,2500.0,0,1,0,1,0,14,4,4,17,Hapoel Raanana,14,4,False,False,False,False,False,True,False,False,0,0,0,1,0,4,,,0,20,,,Netanya,13800.0,0.18115942028985507,7.824046010856292,9.532423871145296,2012,5,25,Netanya,Netanya,0.0,2017 - Regular Season - 10 - Hapoel Raanana,2017 - Regular Season - 10 - Maccabi Tel Aviv,6,Sunday
1268,2017-11-05,21:00,2017,Regular Season,10,Maccabi Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Eli Hacmon,16239.0,2,0,1,0,0,8,11,7,12,Maccabi Haifa,6,9,False,False,False,False,False,False,True,False,0,0,0,1,0,14,,,0,12,,,Sammy Ofer,30858.0,0.5262492708535874,9.695171035465087,10.337151315002972,2014,3,9,Sammy Ofer,Doha,33.654959093171044,2017 - Regular Season - 10 - Maccabi Haifa,2017 - Regular Season - 10 - Ihud Bnei Sakhnin,6,Sunday
1269,2017-11-06,19:45,2017,Regular Season,10,Hapoel Ashkelon,Ashkelon,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,1600.0,0,0,0,0,1,11,9,6,12,Hapoel Ashkelon,10,8,False,False,False,False,True,False,False,False,0,0,0,0,0,10,,,0,13,,,Sala,5250.0,0.3047619047619048,7.3777589082278725,8.565983355585669,1961,56,3136,Sala,Kiryat Shmona Municipal,195.4877425138202,2017 - Regular Season - 10 - Hapoel Ashkelon,2017 - Regular Season - 10 - Ironi Kiryat Shmona,0,Monday
1270,2017-11-25,16:00,2017,Regular Season,11,Ihud Bnei Sakhnin,Sakhnin,Hapoel Ashkelon,Ashkelon,Eli Hacmon,800.0,2,1,1,0,0,9,12,10,10,Hapoel Ashkelon,8,11,False,True,False,False,False,False,False,False,0,0,0,1,0,15,,,0,10,,,Acre Municipal,5500.0,0.14545454545454545,6.684611727667927,8.612503371220562,2011,6,36,Doha,Sala,150.3861761393288,2017 - Regular Season - 11 - Ihud Bnei Sakhnin,2017 - Regular Season - 11 - Hapoel Ashkelon,5,Saturday
1271,2017-11-25,18:15,2017,Regular Season,11,Ironi Kiryat Shmona,Kiryat Shmona,Bnei Yehuda Tel Aviv,Tel Aviv,Ziv Adler,800.0,2,1,1,0,0,8,13,7,14,Ironi Kiryat Shmona,6,9,False,False,False,True,False,False,False,False,0,0,0,1,0,16,,,0,14,,,Kiryat Shmona Municipal,5300.0,0.1509433962264151,6.684611727667927,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,2017 - Regular Season - 11 - Ironi Kiryat Shmona,2017 - Regular Season - 11 - Bnei Yehuda Tel Aviv,5,Saturday
1272,2017-11-25,20:30,2017,Regular Season,11,Hapoel Acre,Acre,Maccabi Petah Tikva,Petah Tikva,Shalom Ben Avraham,1000.0,0,3,0,1,0,12,8,11,10,Hapoel Acre,13,10,False,False,False,False,False,True,False,False,0,0,0,1,0,8,,,0,13,,,Acre Municipal,5500.0,0.18181818181818182,6.907755278982137,8.612503371220562,2011,6,36,Acre Municipal,HaMoshava,91.473813777022,2017 - Regular Season - 11 - Hapoel Acre,2017 - Regular Season - 11 - Maccabi Petah Tikva,5,Saturday
