,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
1885,01/07/2020,21:00,2019,Championship Round,8,Maccabi Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Snir Levi,0,1,0,1,0,0,1,17,3,6,Beitar Jerusalem,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,84,,1,0,55,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Teddy,52.53896814,2019 - Championship Round - 8 - Maccabi Tel Aviv,2019 - Championship Round - 8 - Beitar Jerusalem,2,Wednesday
1886,04/07/2020,20:45,2019,Championship Round,9,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Erez Papir,0,3,0,1,0,0,3,6,5,10,Hapoel Tel Aviv,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,58,,,0,48,,,Teddy,31733,0,0,10.36511243,1990,30,900,Teddy,Bloomfield,52.53896814,2019 - Championship Round - 9 - Beitar Jerusalem,2019 - Championship Round - 9 - Hapoel Tel Aviv,5,Saturday
1887,04/07/2020,20:45,2019,Championship Round,9,Hapoel Beer Sheva,Beer Sheva,Hapoel Haifa,Haifa,Daniel Bar Natan,0,3,1,1,0,0,4,5,6,7,Hapoel Haifa,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,52,,,0,44,,,Turner,16126,0,0,9.688188155,2015,5,25,Turner,Sammy Ofer,168.309253,2019 - Championship Round - 9 - Hapoel Beer Sheva,2019 - Championship Round - 9 - Hapoel Haifa,5,Saturday
1888,04/07/2020,21:00,2019,Championship Round,9,Maccabi Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Igal Frid,0,0,1,0,1,0,2,14,1,20,Maccabi Haifa,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,72,,,0,87,,1,Sammy Ofer,30858,0,0,10.33715132,2014,6,36,Sammy Ofer,Bloomfield,83.34157294,2019 - Championship Round - 9 - Maccabi Haifa,2019 - Championship Round - 9 - Maccabi Tel Aviv,5,Saturday
1889,07/07/2020,21:00,2019,Championship Round,10,Hapoel Tel Aviv,Tel Aviv,Hapoel Haifa,Haifa,Ziv Adler,0,0,3,0,1,0,5,10,6,7,Hapoel Haifa,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,48,,,0,47,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Sammy Ofer,83.34157294,2019 - Championship Round - 10 - Hapoel Tel Aviv,2019 - Championship Round - 10 - Hapoel Haifa,1,Tuesday
1890,07/07/2020,21:00,2019,Championship Round,10,Hapoel Beer Sheva,Beer Sheva,Maccabi Tel Aviv,Tel Aviv,Aviad Shiloah,0,2,0,1,0,0,4,8,1,23,Hapoel Beer Sheva,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,55,,,0,87,,1,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Turner,Bloomfield,86.29874526,2019 - Championship Round - 10 - Hapoel Beer Sheva,2019 - Championship Round - 10 - Maccabi Tel Aviv,1,Tuesday
1891,07/07/2020,21:00,2019,Championship Round,10,Beitar Jerusalem,Jerusalem,Maccabi Haifa,Haifa,Ohad Asulin,0,2,2,0,0,1,3,9,2,14,Beitar Jerusalem,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,59,,,0,73,,,Teddy,31733,0,0,10.36511243,1990,30,900,Teddy,Sammy Ofer,116.4007001,2019 - Championship Round - 10 - Beitar Jerusalem,2019 - Championship Round - 10 - Maccabi Haifa,1,Tuesday
1892,01/06/2020,20:15,2019,Relegation Round,1,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Kfar Saba,Nael Odeh,0,0,0,0,0,1,7,0,11,0,Hapoel Kfar Saba,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,35,,,0,27,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,HaMoshava,11.40736421,2019 - Relegation Round - 1 - Bnei Yehuda Tel Aviv,2019 - Relegation Round - 1 - Hapoel Kfar Saba,0,Monday
1893,02/06/2020,19:45,2019,Relegation Round,1,FC Ashdod,Ashdod,Hapoel Raanana,Raanana,Daniel Bar Natan,0,3,2,1,0,0,10,0,14,0,Hapoel Raanana,4,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,31,,,0,16,,,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Yud-Alef,Ramat Gan,36.21974077,2019 - Relegation Round - 1 - FC Ashdod,2019 - Relegation Round - 1 - Hapoel Raanana,1,Tuesday
1894,02/06/2020,20:00,2019,Relegation Round,1,Maccabi Netanya,Netanya,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,0,3,1,1,0,0,9,0,12,0,Ironi Kiryat Shmona,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,34,,,0,22,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Kiryat Shmona Municipal,121.2858395,2019 - Relegation Round - 1 - Maccabi Netanya,2019 - Relegation Round - 1 - Ironi Kiryat Shmona,1,Tuesday
1895,03/06/2020,19:45,2019,Relegation Round,1,Hapoel Hadera,Hadera,Sekzia Ness Ziona,Ness Ziona,Eitan Shmuelevic,0,2,2,0,0,1,8,0,13,0,Sekzia Ness Ziona,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,35,,,0,22,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,HaMoshava,21.06862042,2019 - Relegation Round - 1 - Hapoel Hadera,2019 - Relegation Round - 1 - Sekzia Ness Ziona,2,Wednesday
1896,06/06/2020,20:00,2019,Relegation Round,2,Ironi Kiryat Shmona,Kiryat Shmona,FC Ashdod,Ashdod,Ziv Adler,0,3,0,1,0,0,6,0,4,3,Ironi Kiryat Shmona,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,25,,,0,31,,,Kiryat Shmona Municipal,5300,0,0,8.5754621,1989,31,961,Kiryat Shmona Municipal,Yud-Alef,177.815487,2019 - Relegation Round - 2 - Ironi Kiryat Shmona,2019 - Relegation Round - 2 - FC Ashdod,5,Saturday
1897,06/06/2020,20:00,2019,Relegation Round,2,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Hadera,Hadera,Snir Levi,0,5,0,1,0,0,1,1,2,1,Hapoel Hadera,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,38,,,0,35,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Netanya,28.62028019,2019 - Relegation Round - 2 - Bnei Yehuda Tel Aviv,2019 - Relegation Round - 2 - Hapoel Hadera,5,Saturday
1898,06/06/2020,20:15,2019,Relegation Round,2,Hapoel Kfar Saba,Kfar Saba,Hapoel Raanana,Raanana,Shalom Ben Avraham,0,2,0,1,0,0,5,1,8,0,Hapoel Raanana,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,30,,,0,16,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,HaMoshava,Ramat Gan,3.877538059,2019 - Relegation Round - 2 - Hapoel Kfar Saba,2019 - Relegation Round - 2 - Hapoel Raanana,5,Saturday
1899,07/06/2020,19:45,2019,Relegation Round,2,Sekzia Ness Ziona,Ness Ziona,Maccabi Netanya,Netanya,Igal Frid,0,1,0,1,0,0,7,1,3,3,Sekzia Ness Ziona,7,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,25,,,0,34,,,Ramat Gan,41583,0,0,10.63544671,1950,70,4900,HaMoshava,Netanya,21.06862042,2019 - Relegation Round - 2 - Sekzia Ness Ziona,2019 - Relegation Round - 2 - Maccabi Netanya,6,Sunday
1900,13/06/2020,20:00,2019,Relegation Round,3,Hapoel Hadera,Hadera,Hapoel Kfar Saba,Kfar Saba,Aviad Shiloah,0,0,0,0,0,1,2,1,5,4,Hapoel Kfar Saba,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,36,,,0,31,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,HaMoshava,21.06862042,2019 - Relegation Round - 3 - Hapoel Hadera,2019 - Relegation Round - 3 - Hapoel Kfar Saba,5,Saturday
1901,13/06/2020,20:00,2019,Relegation Round,3,Hapoel Raanana,Raanana,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,0,0,1,0,1,0,8,0,6,3,Hapoel Raanana,8,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,16,,,0,28,,,Ramat Gan,41583,0,0,10.63544671,1950,70,4900,Ramat Gan,Kiryat Shmona Municipal,141.6183986,2019 - Relegation Round - 3 - Hapoel Raanana,2019 - Relegation Round - 3 - Ironi Kiryat Shmona,5,Saturday
1902,13/06/2020,20:45,2019,Relegation Round,3,FC Ashdod,Ashdod,Sekzia Ness Ziona,Ness Ziona,Gal Leibovitz,0,2,0,1,0,0,4,3,7,4,Sekzia Ness Ziona,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,34,,,0,25,,,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Yud-Alef,HaMoshava,38.5117967,2019 - Relegation Round - 3 - FC Ashdod,2019 - Relegation Round - 3 - Sekzia Ness Ziona,5,Saturday
1903,15/06/2020,19:45,2019,Relegation Round,3,Maccabi Netanya,Netanya,Bnei Yehuda Tel Aviv,Tel Aviv,Majed Rushrush,0,1,3,0,1,0,3,3,1,4,Maccabi Netanya,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,34,,,0,41,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Bloomfield,28.62028019,2019 - Relegation Round - 3 - Maccabi Netanya,2019 - Relegation Round - 3 - Bnei Yehuda Tel Aviv,0,Monday
1904,18/06/2020,20:00,2019,Relegation Round,4,Sekzia Ness Ziona,Ness Ziona,Hapoel Raanana,Raanana,Roi Reinshreiber,0,2,1,1,0,0,7,4,8,0,Hapoel Raanana,7,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,28,,,0,16,,,Ramat Gan,41583,0,0,10.63544671,1950,70,4900,HaMoshava,Ramat Gan,3.877538059,2019 - Relegation Round - 4 - Sekzia Ness Ziona,2019 - Relegation Round - 4 - Hapoel Raanana,3,Thursday
1905,18/06/2020,20:15,2019,Relegation Round,4,Hapoel Hadera,Hadera,Maccabi Netanya,Netanya,Dror Cohen,0,1,2,0,1,0,2,2,4,3,Maccabi Netanya,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,36,,,0,37,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Netanya,0,2019 - Relegation Round - 4 - Hapoel Hadera,2019 - Relegation Round - 4 - Maccabi Netanya,3,Thursday
1906,20/06/2020,19:45,2019,Relegation Round,4,Hapoel Kfar Saba,Kfar Saba,Ironi Kiryat Shmona,Kiryat Shmona,Erez Papir,0,0,0,0,0,1,5,5,6,6,Ironi Kiryat Shmona,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,32,,,0,29,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,HaMoshava,Kiryat Shmona Municipal,139.3706367,2019 - Relegation Round - 4 - Hapoel Kfar Saba,2019 - Relegation Round - 4 - Ironi Kiryat Shmona,5,Saturday
1907,21/06/2020,21:00,2019,Relegation Round,4,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Niv Steif,0,3,3,0,0,1,1,7,3,6,FC Ashdod,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,42,,,0,35,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Yud-Alef,28.81191668,2019 - Relegation Round - 4 - Bnei Yehuda Tel Aviv,2019 - Relegation Round - 4 - FC Ashdod,6,Sunday
1908,23/06/2020,19:45,2019,Relegation Round,5,Hapoel Raanana,Raanana,Maccabi Netanya,Netanya,Tal Zetelman,0,2,4,0,1,0,8,0,2,6,Hapoel Raanana,8,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,16,1,,0,40,,,Ramat Gan,41583,0,0,10.63544671,1950,70,4900,Ramat Gan,Netanya,21.83145929,2019 - Relegation Round - 5 - Hapoel Raanana,2019 - Relegation Round - 5 - Maccabi Netanya,1,Tuesday
1909,24/06/2020,20:15,2019,Relegation Round,5,Sekzia Ness Ziona,Ness Ziona,Bnei Yehuda Tel Aviv,Tel Aviv,Orel Grinfeld,0,0,0,0,0,1,7,7,1,8,Sekzia Ness Ziona,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,29,0,,0,43,,,Ramat Gan,41583,0,0,10.63544671,1950,70,4900,HaMoshava,Bloomfield,11.40736421,2019 - Relegation Round - 5 - Sekzia Ness Ziona,2019 - Relegation Round - 5 - Bnei Yehuda Tel Aviv,2,Wednesday
1910,24/06/2020,20:15,2019,Relegation Round,5,FC Ashdod,Ashdod,Hapoel Kfar Saba,Kfar Saba,Roi Reinshreiber,0,2,3,0,1,0,4,7,5,6,Hapoel Kfar Saba,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,35,,,0,35,,,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Yud-Alef,HaMoshava,38.5117967,2019 - Relegation Round - 5 - FC Ashdod,2019 - Relegation Round - 5 - Hapoel Kfar Saba,2,Wednesday
1911,24/06/2020,20:15,2019,Relegation Round,5,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Hadera,Hadera,David Fucsman,0,0,3,0,1,0,6,7,3,2,Ironi Kiryat Shmona,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,29,,,0,39,,,Kiryat Shmona Municipal,5300,0,0,8.5754621,1989,31,961,Kiryat Shmona Municipal,Netanya,121.2858395,2019 - Relegation Round - 5 - Ironi Kiryat Shmona,2019 - Relegation Round - 5 - Hapoel Hadera,2,Wednesday
1912,27/06/2020,19:45,2019,Relegation Round,6,Hapoel Hadera,Hadera,Hapoel Raanana,Raanana,Sapir Berman,0,2,2,0,0,1,3,5,8,0,Hapoel Raanana,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,40,,,0,17,1,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Ramat Gan,21.83145929,2019 - Relegation Round - 6 - Hapoel Hadera,2019 - Relegation Round - 6 - Hapoel Raanana,5,Saturday
1913,28/06/2020,21:00,2019,Relegation Round,6,Hapoel Kfar Saba,Kfar Saba,Sekzia Ness Ziona,Ness Ziona,Ziv Adler,0,0,1,0,1,0,5,9,7,8,Sekzia Ness Ziona,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,35,,,0,32,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,HaMoshava,HaMoshava,0,2019 - Relegation Round - 6 - Hapoel Kfar Saba,2019 - Relegation Round - 6 - Sekzia Ness Ziona,6,Sunday
1914,28/06/2020,21:00,2019,Relegation Round,6,Bnei Yehuda Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,0,2,0,1,0,0,1,9,6,7,Ironi Kiryat Shmona,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,46,,,0,29,0,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Kiryat Shmona Municipal,149.2857438,2019 - Relegation Round - 6 - Bnei Yehuda Tel Aviv,2019 - Relegation Round - 6 - Ironi Kiryat Shmona,6,Sunday
1915,28/06/2020,21:00,2019,Relegation Round,6,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Igal Frid,0,2,5,0,1,0,2,9,4,7,FC Ashdod,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,40,,,0,38,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Yud-Alef,57.42352253,2019 - Relegation Round - 6 - Maccabi Netanya,2019 - Relegation Round - 6 - FC Ashdod,6,Sunday
1916,01/07/2020,20:15,2019,Relegation Round,7,Hapoel Raanana,Raanana,Bnei Yehuda Tel Aviv,Tel Aviv,Dror Cohen,0,0,4,0,1,0,8,1,1,12,Hapoel Raanana,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,17,1,,0,49,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,Ramat Gan,Bloomfield,8.03908902,2019 - Relegation Round - 7 - Hapoel Raanana,2019 - Relegation Round - 7 - Bnei Yehuda Tel Aviv,2,Wednesday
1917,02/07/2020,20:15,2019,Relegation Round,7,Maccabi Netanya,Netanya,Hapoel Kfar Saba,Kfar Saba,Niv Steif,0,0,1,0,1,0,3,9,5,9,Hapoel Kfar Saba,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,40,,,0,38,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,HaMoshava,21.06862042,2019 - Relegation Round - 7 - Maccabi Netanya,2019 - Relegation Round - 7 - Hapoel Kfar Saba,3,Thursday
1918,02/07/2020,20:15,2019,Relegation Round,7,FC Ashdod,Ashdod,Hapoel Hadera,Hadera,Ohad Asulin,0,3,1,1,0,0,4,10,2,6,FC Ashdod,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,41,,,0,40,,,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Yud-Alef,Netanya,57.42352253,2019 - Relegation Round - 7 - FC Ashdod,2019 - Relegation Round - 7 - Hapoel Hadera,3,Thursday
1919,02/07/2020,20:15,2019,Relegation Round,7,Ironi Kiryat Shmona,Kiryat Shmona,Sekzia Ness Ziona,Ness Ziona,Roi Reinshreiber,0,1,0,1,0,0,7,7,6,11,Ironi Kiryat Shmona,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,32,,,0,32,0,,Kiryat Shmona Municipal,5300,0,0,8.5754621,1989,31,961,Kiryat Shmona Municipal,HaMoshava,139.3706367,2019 - Relegation Round - 7 - Ironi Kiryat Shmona,2019 - Relegation Round - 7 - Sekzia Ness Ziona,3,Thursday
1920,29/08/2020,19:00,2020,Regular Season,1,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Nael Odeh,0,0,2,0,1,0,,0,,0,Ironi Kiryat Shmona,13,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,,,0,3,,,Yud-Alef,7800,0,0,8.961879013,1966,54,2916,Yud-Alef,Kiryat Shmona Municipal,177.815487,2020 - Regular Season - 1 - FC Ashdod,2020 - Regular Season - 1 - Ironi Kiryat Shmona,5,Saturday
1921,29/08/2020,19:45,2020,Regular Season,1,Ihud Bnei Sakhnin,Sakhnin,Bnei Yehuda Tel Aviv,Tel Aviv,Orel Grinfeld,0,0,3,0,1,0,,0,,0,Ihud Bnei Sakhnin,14,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,,,0,3,,,Doha,8500,0,0,9.047821442,2006,14,196,Doha,Bloomfield,104.0887237,2020 - Regular Season - 1 - Ihud Bnei Sakhnin,2020 - Regular Season - 1 - Bnei Yehuda Tel Aviv,5,Saturday
1922,29/08/2020,20:30,2020,Regular Season,1,Hapoel Kfar Saba,Kfar Saba,Hapoel Tel Aviv,Tel Aviv,Shalom Ben Avraham,0,2,1,1,0,0,,0,,0,Hapoel Kfar Saba,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,3,,,0,0,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,HaMoshava,Bloomfield,11.40736421,2020 - Regular Season - 1 - Hapoel Kfar Saba,2020 - Regular Season - 1 - Hapoel Tel Aviv,5,Saturday
1923,30/08/2020,20:00,2020,Regular Season,1,Hapoel Beer Sheva,Beer Sheva,Maccabi Netanya,Netanya,Liran Liany,0,3,2,1,0,0,,0,,0,Maccabi Netanya,3,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,3,,,0,0,,,Teddy,31733,0,0,10.36511243,1990,30,900,Turner,Netanya,113.4902168,2020 - Regular Season - 1 - Hapoel Beer Sheva,2020 - Regular Season - 1 - Maccabi Netanya,6,Sunday
1924,30/08/2020,20:15,2020,Regular Season,1,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,0,0,1,0,1,0,,0,,0,Hapoel Haifa,12,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,,,0,3,,,Sammy Ofer,30858,0,0,10.33715132,2014,6,36,Sammy Ofer,Teddy,116.4007001,2020 - Regular Season - 1 - Hapoel Haifa,2020 - Regular Season - 1 - Beitar Jerusalem,6,Sunday
1925,30/08/2020,20:30,2020,Regular Season,1,Hapoel Hadera,Hadera,Maccabi Haifa,Haifa,Ohad Asulin,0,1,2,0,1,0,,0,,0,Hapoel Hadera,11,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,,,0,3,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Sammy Ofer,55.00741286,2020 - Regular Season - 1 - Hapoel Hadera,2020 - Regular Season - 1 - Maccabi Haifa,6,Sunday
1926,30/08/2020,21:00,2020,Regular Season,1,Maccabi Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,Eitan Shmuelevic,0,1,2,0,1,0,,0,,0,Maccabi Petah Tikva,9,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,0,,,0,3,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,HaMoshava,11.40736421,2020 - Regular Season - 1 - Maccabi Tel Aviv,2020 - Regular Season - 1 - Maccabi Petah Tikva,6,Sunday
1927,12/09/2020,18:00,2020,Regular Season,2,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Haifa,Haifa,Daniel Bar Natan,0,1,1,0,0,1,2,3,12,0,Hapoel Haifa,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,4,,,0,1,,,Kiryat Shmona Municipal,5300,0,0,8.5754621,1989,31,961,Kiryat Shmona Municipal,Sammy Ofer,74.01608129,2020 - Regular Season - 2 - Ironi Kiryat Shmona,2020 - Regular Season - 2 - Hapoel Haifa,5,Saturday
1928,12/09/2020,19:00,2020,Regular Season,2,Maccabi Petah Tikva,Petah Tikva,Hapoel Kfar Saba,Kfar Saba,Idan Leiba,0,2,0,1,0,0,6,3,5,3,Maccabi Petah Tikva,3,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,6,,,0,3,,,HaMoshava,11500,0,0,9.350102314,2011,9,81,HaMoshava,HaMoshava,0,2020 - Regular Season - 2 - Maccabi Petah Tikva,2020 - Regular Season - 2 - Hapoel Kfar Saba,5,Saturday
1929,12/09/2020,20:30,2020,Regular Season,2,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,David Fucsman,0,2,2,0,0,1,1,3,9,0,Maccabi Tel Aviv,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,4,,,0,1,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Bloomfield,0,2020 - Regular Season - 2 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 2 - Maccabi Tel Aviv,5,Saturday
1930,13/09/2020,20:30,2020,Regular Season,2,Hapoel Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Erez Papir,0,0,2,0,1,0,10,0,13,0,FC Ashdod,12,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,,,0,3,,,Bloomfield,29400,0,0,10.28874995,1962,58,3364,Bloomfield,Yud-Alef,28.81191668,2020 - Regular Season - 2 - Hapoel Tel Aviv,2020 - Regular Season - 2 - FC Ashdod,6,Sunday
1931,13/09/2020,21:00,2020,Regular Season,2,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Eli Hacmon,0,3,1,1,0,0,4,3,3,3,Maccabi Haifa,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,6,,,0,3,,,Sammy Ofer,30858,0,0,10.33715132,2014,6,36,Sammy Ofer,Turner,168.309253,2020 - Regular Season - 2 - Maccabi Haifa,2020 - Regular Season - 2 - Hapoel Beer Sheva,6,Sunday
1932,14/09/2020,20:00,2020,Regular Season,2,Maccabi Netanya,Netanya,Ihud Bnei Sakhnin,Sakhnin,Snir Levi,0,7,0,1,0,0,8,0,14,0,Ihud Bnei Sakhnin,6,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,3,,,0,0,,,Netanya,13800,0,0,9.532423871,2012,8,64,Netanya,Doha,76.03997589,2020 - Regular Season - 2 - Maccabi Netanya,2020 - Regular Season - 2 - Ihud Bnei Sakhnin,0,Monday
1933,04/11/2020,20:00,2020,Regular Season,2,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Hadera,Snir Levi,0,4,0,1,0,0,7,3,11,0,Hapoel Hadera,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,6,,,0,0,,,Teddy,31733,0,0,10.36511243,1990,30,900,Teddy,Netanya,67.68303794,2020 - Regular Season - 2 - Beitar Jerusalem,2020 - Regular Season - 2 - Hapoel Hadera,2,Wednesday
